port_key,Expiration,basis_pval
190,2009-09-30,0.4943477172655889
190,2009-12-31,0.7553869196475491
190,2010-03-31,0.25399099471298703
190,2010-06-30,3.4670054520495255e-4
190,2010-09-30,5.639555074888579e-5
190,2010-12-31,7.294967565587075e-6
190,2011-03-31,5.237300439713307e-5
190,2011-06-30,1.7870924189831975e-4
190,2011-09-30,3.379200800830662e-4
191,2009-09-30,0.47960603562931636
191,2009-12-31,0.7373860034379173
191,2010-03-31,0.24111017845657068
191,2010-06-30,3.809673705642801e-4
191,2010-09-30,8.551126641503364e-5
191,2010-12-31,1.023583390635725e-5
191,2011-03-31,4.239143196629417e-5
191,2011-06-30,1.5198473522221972e-4
191,2011-09-30,3.137886308718198e-4
192,2009-09-30,0.4652486753737607
192,2009-12-31,0.7197524311673045
192,2010-03-31,0.22890211786985623
192,2010-06-30,4.222144792174901e-4
192,2010-09-30,1.2916279174453568e-4
192,2010-12-31,1.4692800118534583e-5
192,2011-03-31,3.478857047301512e-5
192,2011-06-30,1.3060101549183857e-4
192,2011-09-30,2.94862604581693e-4
193,2009-09-30,0.520531716978424
193,2009-12-31,0.7708841845430598
193,2010-03-31,0.26348963907290124
193,2010-06-30,3.31974290836984e-4
193,2010-09-30,4.1786885328768666e-5
193,2010-12-31,5.472146494209425e-6
193,2011-03-31,7.04637840907417e-5
193,2011-06-30,2.1924025165688752e-4
193,2011-09-30,3.890971665190469e-4
194,2009-09-30,0.5055674535429837
194,2009-12-31,0.7529382769501283
194,2010-03-31,0.2502937458279936
194,2010-06-30,3.6073224473819526e-4
194,2010-09-30,6.262434789325313e-5
194,2010-12-31,7.440801601486519e-6
194,2011-03-31,5.677823247871331e-5
194,2011-06-30,1.8531934613206987e-4
194,2011-09-30,3.5761053024105946e-4
195,2009-09-30,0.49096193616248907
195,2009-12-31,0.7353302979280469
195,2010-03-31,0.23776295678756978
195,2010-06-30,3.9536869142182713e-4
195,2010-09-30,9.373228554883637e-5
195,2010-12-31,1.0379793871657128e-5
195,2011-03-31,4.6152630943957265e-5
195,2011-06-30,1.5778246947223442e-4
195,2011-09-30,3.3189602324212907e-4
196,2009-09-30,0.47671880523214494
196,2009-12-31,0.7180733751360275
196,2010-03-31,0.22587678086724183
196,2010-06-30,4.368565104450169e-4
196,2010-09-30,1.3980386013756624e-4
196,2010-12-31,1.4802148845825344e-5
196,2011-03-31,3.8002011237826336e-5
196,2011-06-30,1.3565118900979204e-4
196,2011-09-30,3.1151574702613724e-4
197,2009-09-30,0.5165489177337967
197,2009-12-31,0.7506970124266614
197,2010-03-31,0.2469122829721622
197,2010-06-30,3.771816857030363e-4
197,2010-09-30,6.979533496069384e-5
197,2010-12-31,7.690744256352168e-6
197,2011-03-31,6.184959421208862e-5
197,2011-06-30,1.9308445058466382e-4
197,2011-09-30,3.797311638753629e-4
198,2009-09-30,0.5020869484048194
198,2009-12-31,0.7334682707957443
198,2010-03-31,0.23471225852331923
198,2010-06-30,4.123564768227875e-4
198,2010-09-30,1.0313918629485303e-4
198,2010-12-31,1.0663785257685415e-5
198,2011-03-31,5.0517531838574405e-5
198,2011-06-30,1.646558530280545e-4
198,2011-09-30,3.5236293341637815e-4
199,2009-09-30,0.48796658958876626
199,2009-12-31,0.7165751446072786
199,2010-03-31,0.22313019358005337
199,2010-06-30,4.5428461134510063e-4
199,2010-09-30,1.5193047649317507e-4
199,2010-12-31,1.510393247615884e-5
199,2011-03-31,4.1763310903012665e-5
199,2011-06-30,1.4170659014524462e-4
199,2011-09-30,3.304692487384752e-4
200,2009-09-30,0.5129774769214333
200,2009-12-31,0.7317851819026707
200,2010-03-31,0.23193167105490484
200,2010-06-30,4.3181251157514846e-4
200,2010-09-30,1.138042698560224e-4
200,2010-12-31,1.1083690985603558e-5
200,2011-03-31,5.55365771232501e-5
200,2011-06-30,1.7261887880285173e-4
200,2011-09-30,3.752949549058294e-4
201,2009-09-30,0.49898727251085373
201,2009-12-31,0.7152434676602069
201,2010-03-31,0.22063731440656859
201,2010-06-30,4.7435380048527307e-4
201,2010-09-30,1.6560778950173115e-4
201,2010-12-31,1.5589310258921906e-5
201,2011-03-31,4.612209812207505e-5
201,2011-06-30,1.4878239253676468e-4
201,2011-09-30,3.5182567566727566e-4
202,2009-09-30,0.5097780037430985
202,2009-12-31,0.7140652359151027
202,2010-03-31,0.21837551015212323
202,2010-06-30,4.96948609527185e-4
202,2010-09-30,1.8090474752893072e-4
202,2010-12-31,1.6254448667733443e-5
202,2011-03-31,5.1133193638069785e-5
202,2011-06-30,1.5690222342985052e-4
202,2011-09-30,3.756987630144337e-4
203,2009-09-30,0.5118834926359963
203,2009-12-31,0.8287897064146866
203,2010-03-31,0.31682445969030826
203,2010-06-30,2.8855369883326224e-4
203,2010-09-30,1.4245201972015613e-5
203,2010-12-31,2.673311739179743e-6
203,2011-03-31,9.999233204915636e-5
203,2011-06-30,3.712663712480174e-4
203,2011-09-30,4.146510046467116e-4
204,2009-09-30,0.4952243973878354
204,2009-12-31,0.8081001906576106
204,2010-03-31,0.3000181219688531
204,2010-06-30,3.095587254660244e-4
204,2010-09-30,2.203681995049522e-5
204,2010-12-31,3.4271888418828896e-6
204,2011-03-31,7.830989909684768e-5
204,2011-06-30,3.099163526547271e-4
204,2011-09-30,3.72151306476915e-4
205,2009-09-30,0.47901657992289404
205,2009-12-31,0.7877737096828235
205,2010-03-31,0.284066326585842
205,2010-06-30,3.3588613546404924e-4
205,2010-09-30,3.430389107429645e-5
205,2010-12-31,4.56752449860873e-6
205,2011-03-31,6.146248036423708e-5
205,2011-06-30,2.595963287086605e-4
205,2011-09-30,3.3677776693598463e-4
206,2009-09-30,0.46326497869078587
206,2009-12-31,0.7678331796299422
206,2010-03-31,0.268948452127102
206,2010-06-30,3.6844414595774535e-4
206,2010-09-30,5.352246088657575e-5
206,2010-12-31,6.308257409567964e-6
206,2011-03-31,4.8523705670140014e-5
206,2011-06-30,2.1869362232191682e-4
206,2011-09-30,3.078426914145904e-4
207,2009-09-30,0.4479727345082749
207,2009-12-31,0.7482989381264014
207,2010-03-31,0.25464104211158967
207,2010-06-30,4.083479237357707e-4
207,2010-09-30,8.341458692579246e-5
207,2010-12-31,8.993356960629468e-6
207,2011-03-31,3.870856747876877e-5
207,2011-06-30,1.8577790735177708e-4
207,2011-09-30,2.847631691633987e-4
208,2009-09-30,0.4331412786044677
208,2009-12-31,0.7291887331451521
208,2010-03-31,0.24111829168994686
208,2010-06-30,4.569553821235415e-4
208,2010-09-30,1.2947841102344326e-4
208,2010-12-31,1.3176136803815592e-5
208,2011-03-31,3.1367923757470365e-5
208,2011-06-30,1.596061932894036e-4
208,2011-09-30,2.6707196995982325e-4
209,2009-09-30,0.5070465363112104
209,2009-12-31,0.8039935969758527
209,2010-03-31,0.2943207205267002
209,2010-06-30,3.178889760052025e-4
209,2010-09-30,2.4757936329856413e-5
209,2010-12-31,3.40732183833056e-6
209,2011-03-31,8.309758930391579e-5
209,2011-06-30,3.163350648889107e-4
209,2011-09-30,3.913325731338299e-4
210,2009-09-30,0.491007116426213
210,2009-12-31,0.7841532356879912
210,2010-03-31,0.27886816377369017
210,2010-06-30,3.443390458229345e-4
210,2010-09-30,3.803903800467701e-5
210,2010-12-31,4.5257748539923915e-6
210,2011-03-31,6.5495534130681e-5
210,2011-06-30,2.6523516861358246e-4
210,2011-09-30,3.541156784881177e-4
211,2009-09-30,0.47539603414376586
211,2009-12-31,0.7646817638632286
211,2010-03-31,0.2642125549787996
211,2010-06-30,3.7686405830448714e-4
211,2010-09-30,5.8572640310990666e-5
211,2010-12-31,6.223165915680447e-6
211,2011-03-31,5.189786315519971e-5
211,2011-06-30,2.235633576785365e-4
211,2011-09-30,3.2348186817110334e-4
212,2009-09-30,0.4602171690350695
212,2009-12-31,0.7455981972559835
212,2010-03-31,0.2503315944073493
212,2010-06-30,4.165210821101973e-4
212,2010-09-30,9.010162896675442e-5
212,2010-12-31,8.825374216764346e-6
212,2011-03-31,4.1517812934680424e-5
212,2011-06-30,1.8990532799188707e-4
212,2011-09-30,2.9883584389463647e-4
213,2009-09-30,0.44547282443832514
213,2009-12-31,0.7269191936470797
213,2010-03-31,0.2372008550320869
213,2010-06-30,4.645905864046664e-4
213,2010-09-30,1.380904190389721e-4
213,2010-12-31,1.2853081883345118e-5
213,2011-03-31,3.3700408293272576e-5
213,2011-06-30,1.6302661299493076e-4
213,2011-09-30,2.796928244108986e-4
214,2009-09-30,0.5027465194318348
214,2009-12-31,0.7808077354244265
214,2010-03-31,0.274107191473759
214,2010-06-30,3.556567630225836e-4
214,2010-09-30,4.246665511257154e-5
214,2010-12-31,4.565035262582049e-6
214,2011-03-31,7.023418219215715e-5
214,2011-06-30,2.724461910869449e-4
214,2011-09-30,3.739185082180178e-4
215,2009-09-30,0.48728596189687845
215,2009-12-31,0.761788207880275
215,2010-03-31,0.2598869504356318
215,2010-06-30,3.883746436848246e-4
215,2010-09-30,6.452977415528254e-5
215,2010-12-31,6.2477404465052085e-006
215,2011-03-31,5.5900527119941964e-5
215,2011-06-30,2.2989029854614281e-4
215,2011-09-30,3.41498082372021e-4
216,2009-09-30,0.47223191812220133
216,2009-12-31,0.7431391326897142
216,2010-03-31,0.2464074526564944
216,2010-06-30,4.280591170351877e-4
216,2010-09-30,9.797316294499356e-5
216,2010-12-31,8.810180792723371e-6
216,2011-03-31,4.4887079903573225e-5
216,2011-06-30,1.953886226259607e-4
216,2011-09-30,3.1521133003432173e-4
217,2009-09-30,0.4575874106747273
217,2009-12-31,0.72487615705237185
217,2010-03-31,0.23364559696732304
217,2010-06-30,4.7592392391937005e-4
217,2010-09-30,1.4824811306101687e-4
217,2010-12-31,1.2748622228724145e-5
217,2011-03-31,3.6533465949327784e-5
217,2011-06-30,1.6771615760871874e-4
217,2011-09-30,2.945587145045049e-4
218,2009-09-30,0.49892705730642295
218,2009-12-31,0.7591333235081064
218,2010-03-31,0.25593432691216744
218,2010-06-30,4.027512325121409e-4
218,2010-09-30,7.145844377079053e-5
218,2010-12-31,6.37328996565585e-6
218,2011-03-31,6.0573493680140026e-5
218,2011-06-30,2.3765010289470835e-4
218,2011-09-30,3.619830676786954e-4
219,2009-09-30,0.48400777893728986
219,2009-12-31,0.7409031143160879
219,2010-03-31,0.24283323574815996
219,2010-06-30,4.426967710541505e-4
219,2010-09-30,1.0708933869767944e-4
219,2010-12-31,8.933677073130855e-6
219,2011-03-31,4.8857538638192144e-5
219,2011-06-30,2.0220640963927107e-4
219,2011-09-30,3.3397701034903457e-4
220,2009-09-30,0.46947433181592246
220,2009-12-31,0.7230415128956048
220,2010-03-31,0.2304189716633965
220,2010-06-30,4.906384188651527e-4
220,2010-09-30,1.599965202548328e-4
220,2010-12-31,1.2839556217188875e-5
220,2011-03-31,3.990675282445718e-5
220,2011-06-30,1.7365431825633107e-4
220,2011-09-30,3.117505675826524e-4
221,2009-09-30,0.4955383711703387
221,2009-12-31,0.7388729574085979
221,2010-03-31,0.23957699513180986
221,2010-06-30,4.602304933281015e-4
221,2010-09-30,1.1751823957070768e-4
221,2010-12-31,9.18759880528448e-6
221,2011-03-31,5.347711317193522e-5
221,2011-06-30,2.1035272333277247e-4
221,2011-09-30,3.552356660233682e-4
222,2009-09-30,0.48112579398935507
222,2009-12-31,0.7213986060159843
222,2010-03-31,0.22749071172416052
222,2010-06-30,5.084887774912196e-4
222,2010-09-30,1.733914032700931e-4
222,2010-12-31,1.3111112759673808e-5
222,2011-03-31,4.386701282820656e-5
222,2011-06-30,1.8083665702263834e-4
222,2011-09-30,3.313664859236404e-4
223,2009-09-30,0.4925365013136007
223,2009-12-31,0.7199321413252205
223,2010-03-31,0.2248335162372445
223,2010-06-30,5.292821932972372e-4
223,2010-09-30,1.8849572737846186e-4
223,2010-12-31,1.3554994902198184e-5
223,2011-03-31,4.846735971185259e-5
223,2011-06-30,1.892718486413812e-4
223,2011-09-30,3.5351912411435454e-4
224,2009-09-30,0.4879386149221917
224,2009-12-31,0.8173256003330919
224,2010-03-31,0.3091135603270081
224,2010-06-30,3.5250957772364045e-4
224,2010-09-30,2.5848384199715936e-5
224,2010-12-31,3.0101532296777586e-6
224,2011-03-31,8.628871184769801e-5
224,2011-06-30,4.064536347079009e-4
224,2011-09-30,3.8480946113161115e-4
225,2009-09-30,0.47135575570333665
225,2009-12-31,0.7962176193218988
225,2010-03-31,0.29231609176222056
225,2010-06-30,3.8351154129376324e-4
225,2010-09-30,4.016234268187246e-5
225,2010-12-31,3.9924078911771426e-6
225,2011-03-31,6.73168482988775e-5
225,2011-06-30,3.409498246615792e-4
225,2011-09-30,3.4589887395586094e-4
226,2009-09-30,0.45526094050318644
226,2009-12-31,0.7755126681653204
226,2010-03-31,0.27641069107237387
226,2010-06-30,4.2190285984043555e-4
226,2010-09-30,6.261146851817895e-5
226,2010-12-31,5.509914389012927e-6
226,2011-03-31,5.2787498443798945e-5
226,2011-06-30,2.874965442564639e-4
226,2011-09-30,3.140928509781272e-4
227,2009-09-30,0.43965705147235623
227,2009-12-31,0.7552337566973
227,2010-03-31,0.2613727366809066
227,2010-06-30,4.690334054207277e-4
227,2010-09-30,9.758037934655638e-5
227,2010-12-31,7.88038022389871e-6
227,2011-03-31,4.180262263274371e-5
227,2011-06-30,2.443260611732117e-4
227,2011-09-30,2.887110024914054e-4
228,2009-09-30,0.4245450615586467
228,2009-12-31,0.7354009755015012
228,2010-03-31,0.24717481163805388
228,2010-06-30,5.265483259411946e-4
228,2010-09-30,1.5156326035466286e-4
228,2010-12-31,1.1624254973752265e-5
228,2011-03-31,3.3617699802160414e-5
228,2011-06-30,2.0988610190309342e-4
228,2011-09-30,2.6920198577615173e-4
229,2009-09-30,0.4838127826129982
229,2009-12-31,0.7922945855948342
229,2010-03-31,0.286714644005492
229,2010-06-30,3.9140729085140966e-4
229,2010-09-30,4.4352406191199076e-5
229,2010-12-31,3.941743557083384e-6
229,2011-03-31,7.16084929774231e-5
229,2011-06-30,3.4718462412271217e-4
229,2011-09-30,3.6402246463401527e-4
230,2009-09-30,0.4678555838116747
230,2009-12-31,0.772091219676498
230,2010-03-31,0.27131241389795935
230,2010-06-30,4.2955822149229973e-4
230,2010-09-30,6.824595234221534e-5
230,2010-12-31,5.416511308160571e-6
230,2011-03-31,5.6363791786234704e-5
230,2011-06-30,2.928929238122105e-4
230,2011-09-30,3.303675496498941e-4
231,2009-09-30,0.4523598941065765
231,2009-12-31,0.7522942542442976
231,2010-03-31,0.25673831506971523
231,2010-06-30,4.761519557460819e-4
231,2010-09-30,1.049892952969268e-4
231,2010-12-31,7.705815269817473e-6
231,2011-03-31,4.476460255525269e-5
231,2011-06-30,2.48887628900273e-4
231,2011-09-30,3.0328555739697193e-4
232,2009-09-30,0.43732771614741694
232,2009-12-31,0.7329224982117963
232,2010-03-31,0.2429664002473246
232,2010-06-30,5.327320117547953e-4
232,2010-09-30,1.610134829103796e-4
232,2010-12-31,1.129777630680974e-5
232,2011-03-31,3.606099156109785e-5
232,2011-06-30,2.136314165932908e-4
232,2011-09-30,2.822064012464469e-4
233,2009-09-30,0.4801946279317665
233,2009-12-31,0.7689458566131665
233,2010-03-31,0.26665859316206786
233,2010-06-30,4.4078764798482025e-4
233,2010-09-30,7.490093248255245e-5
233,2010-12-31,5.426681685438618e-6
233,2011-03-31,6.062631428776654e-5
233,2011-06-30,3.0013853932970636e-4
233,2011-09-30,3.491705638490345e-4
234,2009-09-30,0.46482028363356054
234,2009-12-31,0.7496130049983813
234,2010-03-31,0.2525205854708152
234,2010-06-30,4.8718342287924874e-4
234,2010-09-30,1.1373342430176934e-4
234,2010-12-31,7.676275218613823e-6
234,2011-03-31,4.8336063114399076e-5
234,2011-06-30,2.55175110198529e-4
234,2011-09-30,3.203024545593038e-4
235,2009-09-30,0.44988244658404075
235,2009-12-31,0.7306855489739593
235,2010-03-31,0.23914900284357388
235,2010-06-30,5.432434216030479e-4
235,2010-09-30,1.7221195882228494e-4
235,2010-12-31,1.118044724933739e-5
235,2011-03-31,3.904716271583718e-5
235,2011-06-30,2.1899726627059823e-4
235,2011-09-30,2.9758521999469033e-4
236,2009-09-30,0.47702788472755886
236,2009-12-31,0.747169925739934
236,2010-03-31,0.2486806145801073
236,2010-06-30,5.017744492078127e-4
236,2010-09-30,1.238704613146602e-4
236,2010-12-31,7.777541921414106e-6
236,2011-03-31,5.256017531323248e-5
236,2011-06-30,2.6314495663143123e-4
236,2011-09-30,3.3985671553874537e-4
237,2009-09-30,0.46219721745199505
237,2009-12-31,0.7286706345367244
237,2010-03-31,0.23568575260892238
237,2010-06-30,5.576616794618698e-4
237,2010-09-30,1.8519498051517395e-4
237,2010-12-31,1.124882446777033e-5
237,2011-03-31,4.261786049037164e-5
237,2011-06-30,2.2594188486017408e-4
237,2011-09-30,3.1542654168835427e-4
238,2009-09-30,0.4742632640151532
238,2009-12-31,0.7268598440116987
238,2010-03-31,0.23254345020061076
238,2010-06-30,5.756596529067454e-4
238,2010-09-30,2.0001179268556545e-4
238,2010-12-31,1.148817898723449e-5
238,2011-03-31,4.682268920934035e-5
238,2011-06-30,2.3444465757815476e-4
238,2011-09-30,3.3583746170617694e-4
239,2009-09-30,0.46366722089782875
239,2009-12-31,0.8055958750138984
239,2010-03-31,0.3017496727710473
239,2010-06-30,4.4454307512911174e-4
239,2010-09-30,4.786110159388213e-5
239,2010-12-31,3.5733039430868532e-6
239,2011-03-31,7.498777146785742e-5
239,2011-06-30,4.539327030293741e-4
239,2011-09-30,3.603181425091135e-4
240,2009-09-30,0.44722057568949114
240,2009-12-31,0.7840840026133965
240,2010-03-31,0.284975183568391
240,2010-06-30,4.903139975272175e-4
240,2010-09-30,7.443997311935696e-5
240,2010-12-31,4.9149766283443865e-6
240,2011-03-31,5.847793960443614e-5
240,2011-06-30,3.835280340084657e-4
240,2011-09-30,3.2502357116930925e-4
241,2009-09-30,0.43129870560446026
241,2009-12-31,0.7630180309150808
241,2010-03-31,0.2691299434408121
241,2010-06-30,5.465802264303156e-4
241,2010-09-30,1.158530561659014e-4
241,2010-12-31,7.035216534934643e-6
241,2011-03-31,4.602571329561964e-5
241,2011-06-30,3.264123542520549e-4
241,2011-09-30,2.9684534864074096e-4
242,2009-09-30,0.4159020280418926
242,2009-12-31,0.7424207735092669
242,2010-03-31,0.2541850043496167
242,2010-06-30,6.153467763554634e-4
242,2010-09-30,1.7982489142924791e-4
242,2010-12-31,1.0426621137676637e-5
242,2011-03-31,3.6773866088651855e-5
242,2011-06-30,2.8065727191209854e-4
242,2011-09-30,2.7513280657792585e-4
243,2009-09-30,0.4602905570224535
243,2009-12-31,0.7803556002162098
243,2010-03-31,0.27945472730507254
243,2010-06-30,4.965632127633933e-4
243,2010-09-30,8.073954831175084e-5
243,2010-12-31,4.808992328424106e-6
243,2011-03-31,6.22900397704653e-5
243,2011-06-30,3.8926452025787417e-4
243,2011-09-30,3.420579884729183e-4
244,2009-09-30,0.44447069086302315
244,2009-12-31,0.7598054285858813
244,2010-03-31,0.2641157922115235
244,2010-06-30,5.518681030175604e-4
244,2010-09-30,1.240572196394946e-4
244,2010-12-31,6.84742849482422e-6
244,2011-03-31,4.916872529841105e-5
244,2011-06-30,3.3123809970688373e-4
244,2011-09-30,3.1202403752819626e-4
245,2009-09-30,0.42914534750325206
245,2009-12-31,0.7397015562633791
245,2010-03-31,0.2496355397673339
245,2010-06-30,6.191284453523671e-4
245,2010-09-30,1.9015303930906624e-4
245,2010-12-31,1.0086302467301178e-5
245,2011-03-31,3.935080189002028e-5
245,2011-06-30,2.845587215814107e-4
245,2011-09-30,2.8860217849500843e-4
246,2009-09-30,0.45738768062613333
246,2009-12-31,0.7568698027696135
246,2010-03-31,0.2595545474322077
246,2010-06-30,5.617897897677341e-4
246,2010-09-30,1.337783451376252e-4
246,2010-12-31,6.799632161430567e-6
246,2011-03-31,5.298221127224669e-5
246,2011-06-30,3.3829043009475787e-4
246,2011-09-30,3.2981318374539497e-4
247,2009-09-30,0.442150211426964
247,2009-12-31,0.7372408737621172
247,2010-03-31,0.24551037201242085
247,2010-06-30,6.280691365879149e-4
247,2010-09-30,2.0247548070990843e-4
247,2010-12-31,9.949229338814745e-6
247,2011-03-31,4.252335297819087e-5
247,2011-06-30,2.9055901059862806e-4
247,2011-09-30,3.0460277685893185e-4
248,2009-09-30,0.4549030028962786
248,2009-12-31,0.7350177025329399
248,2010-03-31,0.2417688234068697
248,2010-06-30,6.416036424474543e-4
248,2010-09-30,2.1681387611534902e-4
248,2010-12-31,9.991065148816617e-6
248,2011-03-31,4.633482790532173e-5
248,2011-06-30,2.9858210508655413e-4
248,2011-09-30,3.2322948742836245e-4
249,2009-09-30,0.4391667450648008
249,2009-12-31,0.7936245108312271
249,2010-03-31,0.2947905909523695
249,2010-06-30,5.784172232662373e-4
249,2010-09-30,8.99365538265719e-5
249,2010-12-31,4.502246353829399e-6
249,2011-03-31,6.600697852573962e-5
249,2011-06-30,5.186514888986402e-4
249,2011-09-30,3.417370385496465e-4
250,2009-09-30,0.4229204415691783
250,2009-12-31,0.7717271936458239
250,2010-03-31,0.278051883922057
250,2010-06-30,6.463208154676822e-4
250,2010-09-30,1.3958185190830996e-4
250,2010-12-31,6.4320962994402e-6
250,2011-03-31,5.1706227730279596e-5
250,2011-06-30,4.425308938574097e-4
250,2011-09-30,3.1012789437354635e-4
251,2009-09-30,0.4072349254611918
251,2009-12-31,0.7503214254585197
251,2010-03-31,0.26227896939436446
251,2010-06-30,7.294040937487775e-4
251,2010-09-30,2.16231528244259e-4
251,2010-12-31,9.55398206806928e-6
251,2011-03-31,4.1100320848288126e-5
251,2011-06-30,3.812454012986439e-4
251,2011-09-30,2.8571501462406045e-4
252,2009-09-30,0.43657074846563626
252,2009-12-31,0.76820280823516085
252,2010-03-31,0.2725934742660871
252,2010-06-30,6.486004301241076e-4
252,2010-09-30,1.4863564762138858e-4
252,2010-12-31,6.223411208514959e-6
252,2011-03-31,5.5059088059258645e-5
252,2011-06-30,4.472210098400506e-4
252,2011-09-30,3.2603181153439525e-4
253,2009-09-30,0.42094682353433954
253,2009-12-31,0.7473254780700163
253,2010-03-31,0.2573293106646155
253,2010-06-30,7.293581455405377e-4
253,2010-09-30,2.2742967471231962e-4
253,2010-12-31,9.187941634465978e-6
253,2011-03-31,4.3833990301911064e-5
253,2011-06-30,3.84920082793847e-4
253,2011-09-30,2.997454138562122e-4
254,2009-09-30,0.43441041914702916
254,2009-12-31,0.7446073283819876
254,2010-03-31,0.2528425002618515
254,2010-06-30,7.355871411479744e-4
254,2010-09-30,2.4092523115482663e-4
254,2010-12-31,9.023384604246837e-6
254,2011-03-31,4.7229428891476544e-005
254,2011-06-30,3.9135250932340136e-4
254,2011-09-30,3.164987629395518e-4
255,2009-09-30,0.4145496700172119
255,2009-12-31,0.7814422076789508
255,2010-03-31,0.2882987963782547
255,2010-06-30,7.755109561196523e-4
255,2010-09-30,1.7061118421880577e-4
255,2010-12-31,6.055515108710677e-6
255,2011-03-31,5.92997426120152e-5
255,2011-06-30,6.080951318108499e-4
255,2011-09-30,3.2987723365265903e-4
256,2009-09-30,0.39857109503174715
256,2009-12-31,0.759181974716579
256,2010-03-31,0.27160680596723086
256,2010-06-30,8.769374399059107e-4
256,2010-09-30,2.6344753032454154e-4
256,2010-12-31,8.988925255938545e-6
256,2011-03-31,4.696779385192378e-5
256,2011-06-30,5.254717404218523e-4
256,2011-09-30,3.021190708930439e-4
257,2009-09-30,0.4127574005820125
257,2009-12-31,0.7558687326003353
257,2010-03-31,0.2661871204677336
257,2010-06-30,8.709359656642116e-4
257,2010-09-30,2.7542225692013333e-4
257,2010-12-31,8.582529715503444e-6
257,2011-03-31,4.987902723468743e-5
257,2011-06-30,5.28153766101952e-4
257,2011-09-30,3.168205007948026e-4
258,2009-09-30,0.38994311493261125
258,2009-12-31,0.7690870566522862
258,2010-03-31,0.28234132692951225
258,2010-06-30,0.0010691461953476256
258,2010-09-30,3.250905462532537e-4
258,2010-12-31,8.729669741712461e-6
258,2011-03-31,5.489902865474537e-5
258,2011-06-30,7.338353718376149e-4
258,2011-09-30,3.259754592985654e-4
259,2009-09-30,0.6126589990475211
259,2009-12-31,0.8652808017604513
259,2010-03-31,0.3532518015013587
259,2010-06-30,2.134762679798041e-4
259,2010-09-30,2.3931983163583517e-6
259,2010-12-31,3.6578922984594522e-6
259,2011-03-31,1.6468689034789813e-4
259,2011-06-30,2.7709392182160756e-4
259,2011-09-30,6.489871998980855e-4
260,2009-09-30,0.5968471627905901
260,2009-12-31,0.8472417991641032
260,2010-03-31,0.3371781531920567
260,2010-06-30,2.17549825613465e-4
260,2010-09-30,3.4411574971177974e-6
260,2010-12-31,4.262279527064462e-6
260,2011-03-31,1.3438239639380182e-4
260,2011-06-30,2.3282974631363667e-4
260,2011-09-30,5.911476884804252e-4
261,2009-09-30,0.5511190958599603
261,2009-12-31,0.7944850806289463
261,2010-03-31,0.2928127085022643
261,2010-06-30,2.430035498290703e-4
261,2010-09-30,1.1102081442835194e-5
261,2010-12-31,7.83684057119755e-6
261,2011-03-31,7.261856667798324e-5
261,2011-06-30,1.3870938905018648e-4
261,2011-09-30,4.57858594046643e-4
262,2009-09-30,0.5364718055470219
262,2009-12-31,0.7774084679759258
262,2010-03-31,0.27928023858966033
262,2010-06-30,2.5668376054017745e-4
262,2010-09-30,1.6650134948725685e-5
262,2010-12-31,1.0055301005836282e-5
262,2011-03-31,5.9385848976652855e-5
262,2011-06-30,1.1740909630611553e-4
262,2011-09-30,4.251704768063276e-4
263,2009-09-30,0.4943980647564544
263,2009-12-31,0.7279020404351102
263,2010-03-31,0.24227584702691005
263,2010-06-30,3.183904831388618e-4
263,2010-09-30,5.6322456168565805e-5
263,2010-12-31,2.3784211132535647e-5
263,2011-03-31,3.403131360921608e-5
263,2011-06-30,7.430356801731387e-5
263,2011-09-30,3.5671142581235885e-4
264,2009-09-30,0.48100917531002485
264,2009-12-31,0.7120121675653996
264,2010-03-31,0.23108722150830638
264,2010-06-30,3.476021816011007e-4
264,2010-09-30,8.400065839084455e-5
264,2010-12-31,3.2660609454446866e-5
264,2011-03-31,2.902364810449093e-5
264,2011-06-30,6.517754509269401e-5
264,2011-09-30,3.428190672511819e-4
265,2009-09-30,0.6055658212427767
265,2009-12-31,0.8428505366097456
265,2010-03-31,0.3312210718676706
265,2010-06-30,2.2489310384690925e-4
265,2010-09-30,4.017523407896834e-6
265,2010-12-31,4.2881330948195066e-6
265,2011-03-31,1.4071532675169184e-4
265,2011-06-30,2.385022671983138e-4
265,2011-09-30,6.155612133397031e-4
266,2009-09-30,0.5902701712743393
266,2009-12-31,0.8254111508679033
266,2010-03-31,0.31623655840261633
266,2010-06-30,2.3144104493867424e-4
266,2010-09-30,5.819155088584768e-6
266,2010-12-31,5.123526313986766e-6
266,2011-03-31,1.150468630237935e-4
266,2011-06-30,2.0075422927621234e-4
266,2011-09-30,5.630668161333513e-4
267,2009-09-30,0.575244414338516
267,2009-12-31,0.8081966715414604
267,2010-03-31,0.30186823222285847
267,2010-06-30,2.4023565208153644e-4
267,2010-09-30,8.52423848386564e-6
267,2010-12-31,6.271396509300627e-6
267,2011-03-31,9.401271506624253e-5
267,2011-06-30,1.6913607492446427e-4
267,2011-09-30,5.171790827510066e-4
268,2009-09-30,0.5604963233936735
268,2009-12-31,0.7912227233767809
268,2010-03-31,0.2881074212337685
268,2010-06-30,2.515077908958453e-4
268,2010-09-30,1.2584950792283982e-5
268,2010-12-31,7.855173809408555e-6
268,2011-03-31,7.69107967616739e-5
268,2011-06-30,1.4281282355882598e-4
268,2011-09-30,4.7739640148130805e-4
269,2009-09-30,0.5460327416655266
269,2009-12-31,0.7745037378291745
269,2010-03-31,0.27494361228485326
