Year,Quarter,QTM,Expiration,Valuation,Index,Strike,Price
1996,1,12,1996-03-31,1993-03-31,388.7,392.587,11.554747761631235
1996,1,11,1996-03-31,1993-06-30,387.77,392.587,9.900231869332295
1996,1,10,1996-03-31,1993-09-30,392.05,392.587,8.160883201692123
1996,1,9,1996-03-31,1993-12-31,391.06,392.587,7.859594552560007
1996,1,8,1996-03-31,1994-03-31,396.17,392.587,3.5860885931817386
1996,1,7,1996-03-31,1994-06-30,402.26,392.587,1.3876800807978187
1996,1,6,1996-03-31,1994-09-30,408.32,392.587,0.24044239703707887
1996,1,5,1996-03-31,1994-12-31,416.01,392.587,0.02849708962925384
1996,1,4,1996-03-31,1995-03-31,424.78,392.587,0.001503667712168083
1996,1,3,1996-03-31,1995-06-30,433.62,392.587,0
1996,1,2,1996-03-31,1995-09-30,442.54,392.587,0
1996,1,1,1996-03-31,1995-12-31,447.35,392.587,0
1996,1,0,1996-03-31,1996-03-31,458.09,392.587,0
1996,2,12,1996-06-30,1993-06-30,387.77,391.6477,9.974087748436144
1996,2,11,1996-06-30,1993-09-30,392.05,391.6477,7.959956283764661
1996,2,10,1996-06-30,1993-12-31,391.06,391.6477,8.333133843829518
1996,2,9,1996-06-30,1994-03-31,396.17,391.6477,3.8777717754472674
1996,2,8,1996-06-30,1994-06-30,402.26,391.6477,1.6202422094159497
1996,2,7,1996-06-30,1994-09-30,408.32,391.6477,0.5112781395347347
1996,2,6,1996-06-30,1994-12-31,416.01,391.6477,0.036200877729611704
1996,2,5,1996-06-30,1995-03-31,424.78,391.6477,3.8329097686698053e-4
1996,2,4,1996-06-30,1995-06-30,433.62,391.6477,0
1996,2,3,1996-06-30,1995-09-30,442.54,391.6477,0
1996,2,2,1996-06-30,1995-12-31,447.35,391.6477,0
1996,2,1,1996-06-30,1996-03-31,458.09,391.6477,0
1996,2,0,1996-06-30,1996-06-30,468.57,391.6477,0
1996,3,12,1996-09-30,1993-09-30,392.05,395.9705,10.40535677951589
1996,3,11,1996-09-30,1993-12-31,391.06,395.9705,10.412881968670131
1996,3,10,1996-09-30,1994-03-31,396.17,395.9705,5.545416126275005
1996,3,9,1996-09-30,1994-06-30,402.26,395.9705,2.6371243469780543
1996,3,8,1996-09-30,1994-09-30,408.32,395.9705,0.9480779624789226
1996,3,7,1996-09-30,1994-12-31,416.01,395.9705,0.18847528179226206
1996,3,6,1996-09-30,1995-03-31,424.78,395.9705,0.016731442884511998
1996,3,5,1996-09-30,1995-06-30,433.62,395.9705,9.574968638892493e-4
1996,3,4,1996-09-30,1995-09-30,442.54,395.9705,0
1996,3,3,1996-09-30,1995-12-31,447.35,395.9705,0
1996,3,2,1996-09-30,1996-03-31,458.09,395.9705,0
1996,3,1,1996-09-30,1996-06-30,468.57,395.9705,0
1996,3,0,1996-09-30,1996-09-30,480.89,395.9705,0
1996,4,12,1996-12-31,1993-12-31,391.06,394.9706,10.339835793266815
1996,4,11,1996-12-31,1994-03-31,396.17,394.9706,5.642708050771165
1996,4,10,1996-12-31,1994-06-30,402.26,394.9706,2.8225992095402104
1996,4,9,1996-12-31,1994-09-30,408.32,394.9706,1.1149431709796631
1996,4,8,1996-12-31,1994-12-31,416.01,394.9706,0.33410651590583285
1996,4,7,1996-12-31,1995-03-31,424.78,394.9706,0.05734475930789373
1996,4,6,1996-12-31,1995-06-30,433.62,394.9706,7.674075176041628e-4
1996,4,5,1996-12-31,1995-09-30,442.54,394.9706,0
1996,4,4,1996-12-31,1995-12-31,447.35,394.9706,0
1996,4,3,1996-12-31,1996-03-31,458.09,394.9706,0
1996,4,2,1996-12-31,1996-06-30,468.57,394.9706,0
1996,4,1,1996-12-31,1996-09-30,480.89,394.9706,0
1996,4,0,1996-12-31,1996-12-31,493.43,394.9706,0
1997,1,12,1997-03-31,1994-03-31,396.17,400.1317,7.341897526673373
1997,1,11,1997-03-31,1994-06-30,402.26,400.1317,3.8478463913375056
1997,1,10,1997-03-31,1994-09-30,408.32,400.1317,1.9906060694722212
1997,1,9,1997-03-31,1994-12-31,416.01,400.1317,0.5957230864844433
1997,1,8,1997-03-31,1995-03-31,424.78,400.1317,0.18498678024260523
1997,1,7,1997-03-31,1995-06-30,433.62,400.1317,0.041139592028602415
1997,1,6,1997-03-31,1995-09-30,442.54,400.1317,0
1997,1,5,1997-03-31,1995-12-31,447.35,400.1317,0
1997,1,4,1997-03-31,1996-03-31,458.09,400.1317,0
1997,1,3,1997-03-31,1996-06-30,468.57,400.1317,0
1997,1,2,1997-03-31,1996-09-30,480.89,400.1317,0
1997,1,1,1997-03-31,1996-12-31,493.43,400.1317,0
1997,1,0,1997-03-31,1997-03-31,504.96,400.1317,0
1997,2,12,1997-06-30,1994-06-30,402.26,406.2826,5.495304991060299
1997,2,11,1997-06-30,1994-09-30,408.32,406.2826,2.8892052859603212
1997,2,10,1997-06-30,1994-12-31,416.01,406.2826,1.0685066288095553
1997,2,9,1997-06-30,1995-03-31,424.78,406.2826,0.45681025584848733
1997,2,8,1997-06-30,1995-06-30,433.62,406.2826,0.1326823828764986
1997,2,7,1997-06-30,1995-09-30,442.54,406.2826,0.027207733374760356
1997,2,6,1997-06-30,1995-12-31,447.35,406.2826,0.007155358143720398
1997,2,5,1997-06-30,1996-03-31,458.09,406.2826,0
1997,2,4,1997-06-30,1996-06-30,468.57,406.2826,0
1997,2,3,1997-06-30,1996-09-30,480.89,406.2826,0
1997,2,2,1997-06-30,1996-12-31,493.43,406.2826,0
1997,2,1,1997-06-30,1997-03-31,504.96,406.2826,0
1997,2,0,1997-06-30,1997-06-30,519.21,406.2826,0
1997,3,12,1997-09-30,1994-09-30,408.32,412.40319999999997,3.8816693137542937
1997,3,11,1997-09-30,1994-12-31,416.01,412.40319999999997,1.7419291431456927
1997,3,10,1997-09-30,1995-03-31,424.78,412.40319999999997,0.8938901504863017
1997,3,9,1997-09-30,1995-06-30,433.62,412.40319999999997,0.3792454619146171
1997,3,8,1997-09-30,1995-09-30,442.54,412.40319999999997,0.1417511773557121
1997,3,7,1997-09-30,1995-12-31,447.35,412.40319999999997,0.03227752201955199
1997,3,6,1997-09-30,1996-03-31,458.09,412.40319999999997,9.877531297187902e-4
1997,3,5,1997-09-30,1996-06-30,468.57,412.40319999999997,0
1997,3,4,1997-09-30,1996-09-30,480.89,412.40319999999997,0
1997,3,3,1997-09-30,1996-12-31,493.43,412.40319999999997,0
1997,3,2,1997-09-30,1997-03-31,504.96,412.40319999999997,0
1997,3,1,1997-09-30,1997-06-30,519.21,412.40319999999997,0
1997,3,0,1997-09-30,1997-09-30,536.78,412.40319999999997,0
1997,4,12,1997-12-31,1994-12-31,416.01,420.1701,2.750173476070087
1997,4,11,1997-12-31,1995-03-31,424.78,420.1701,1.5465633785875983
1997,4,10,1997-12-31,1995-06-30,433.62,420.1701,0.7762731170579644
1997,4,9,1997-12-31,1995-09-30,442.54,420.1701,0.30935582168037784
1997,4,8,1997-12-31,1995-12-31,447.35,420.1701,0.21567489020496208
1997,4,7,1997-12-31,1996-03-31,458.09,420.1701,0.027787586543612665
1997,4,6,1997-12-31,1996-06-30,468.57,420.1701,8.885361978177672e-5
1997,4,5,1997-12-31,1996-09-30,480.89,420.1701,0
1997,4,4,1997-12-31,1996-12-31,493.43,420.1701,0
1997,4,3,1997-12-31,1997-03-31,504.96,420.1701,0
1997,4,2,1997-12-31,1997-06-30,519.21,420.1701,0
1997,4,1,1997-12-31,1997-09-30,536.78,420.1701,0
1997,4,0,1997-12-31,1997-12-31,562.04,420.1701,0
1998,1,12,1998-03-31,1995-03-31,424.78,429.02779999999996,2.607942064790925
1998,1,11,1998-03-31,1995-06-30,433.62,429.02779999999996,1.518205240845025
1998,1,10,1998-03-31,1995-09-30,442.54,429.02779999999996,0.8489094830545835
1998,1,9,1998-03-31,1995-12-31,447.35,429.02779999999996,0.607106403226367
1998,1,8,1998-03-31,1996-03-31,458.09,429.02779999999996,0.1494329818812832
1998,1,7,1998-03-31,1996-06-30,468.57,429.02779999999996,0.022816127046111242
1998,1,6,1998-03-31,1996-09-30,480.89,429.02779999999996,0
1998,1,5,1998-03-31,1996-12-31,493.43,429.02779999999996,0
1998,1,4,1998-03-31,1997-03-31,504.96,429.02779999999996,0
1998,1,3,1998-03-31,1997-06-30,519.21,429.02779999999996,0
1998,1,2,1998-03-31,1997-09-30,536.78,429.02779999999996,0
1998,1,1,1998-03-31,1997-12-31,562.04,429.02779999999996,0
1998,1,0,1998-03-31,1998-03-31,585.31,429.02779999999996,0
1998,2,12,1998-06-30,1995-06-30,433.62,437.9562,2.5385457152438846
1998,2,11,1998-06-30,1995-09-30,442.54,437.9562,1.5360933833522477
1998,2,10,1998-06-30,1995-12-31,447.35,437.9562,1.253626750145352
1998,2,9,1998-06-30,1996-03-31,458.09,437.9562,0.5391893577229189
1998,2,8,1998-06-30,1996-06-30,468.57,437.9562,0.10668627828012732
1998,2,7,1998-06-30,1996-09-30,480.89,437.9562,0.008599270500233833
1998,2,6,1998-06-30,1996-12-31,493.43,437.9562,0
1998,2,5,1998-06-30,1997-03-31,504.96,437.9562,0
1998,2,4,1998-06-30,1997-06-30,519.21,437.9562,0
1998,2,3,1998-06-30,1997-09-30,536.78,437.9562,0
1998,2,2,1998-06-30,1997-12-31,562.04,437.9562,0
1998,2,1,1998-06-30,1998-03-31,585.31,437.9562,0
1998,2,0,1998-06-30,1998-06-30,609.84,437.9562,0
1998,3,12,1998-09-30,1995-09-30,442.54,446.96540000000005,2.7335259702833
1998,3,11,1998-09-30,1995-12-31,447.35,446.96540000000005,2.2444475411301976
1998,3,10,1998-09-30,1996-03-31,458.09,446.96540000000005,1.158771253524268
1998,3,9,1998-09-30,1996-06-30,468.57,446.96540000000005,0.4497453709554994
1998,3,8,1998-09-30,1996-09-30,480.89,446.96540000000005,0.08970783673106104
1998,3,7,1998-09-30,1996-12-31,493.43,446.96540000000005,0.00599185752816608
1998,3,6,1998-09-30,1997-03-31,504.96,446.96540000000005,0
1998,3,5,1998-09-30,1997-06-30,519.21,446.96540000000005,0
1998,3,4,1998-09-30,1997-09-30,536.78,446.96540000000005,0
1998,3,3,1998-09-30,1997-12-31,562.04,446.96540000000005,0
1998,3,2,1998-09-30,1998-03-31,585.31,446.96540000000005,0
1998,3,1,1998-09-30,1998-06-30,609.84,446.96540000000005,0
1998,3,0,1998-09-30,1998-09-30,630.95,446.96540000000005,0
1998,4,12,1998-12-31,1995-12-31,447.35,451.8235,3.0413100076721107
1998,4,11,1998-12-31,1996-03-31,458.09,451.8235,1.8359794776705127
1998,4,10,1998-12-31,1996-06-30,468.57,451.8235,0.7081102171931103
1998,4,9,1998-12-31,1996-09-30,480.89,451.8235,0.24417474761698313
1998,4,8,1998-12-31,1996-12-31,493.43,451.8235,0.04953629095297595
1998,4,7,1998-12-31,1997-03-31,504.96,451.8235,0.002296409496658401
1998,4,6,1998-12-31,1997-06-30,519.21,451.8235,0
1998,4,5,1998-12-31,1997-09-30,536.78,451.8235,0
1998,4,4,1998-12-31,1997-12-31,562.04,451.8235,0
1998,4,3,1998-12-31,1998-03-31,585.31,451.8235,0
1998,4,2,1998-12-31,1998-06-30,609.84,451.8235,0
1998,4,1,1998-12-31,1998-09-30,630.95,451.8235,0
1998,4,0,1998-12-31,1998-12-31,653.37,451.8235,0
1999,1,12,1999-03-31,1996-03-31,458.09,462.67089999999996,3.1978159581700925
1999,1,11,1999-03-31,1996-06-30,468.57,462.67089999999996,1.5927046902699342
1999,1,10,1999-03-31,1996-09-30,480.89,462.67089999999996,0.7205683320935437
1999,1,9,1999-03-31,1996-12-31,493.43,462.67089999999996,0.2374562689780051
1999,1,8,1999-03-31,1997-03-31,504.96,462.67089999999996,0.050049318741703104
1999,1,7,1999-03-31,1997-06-30,519.21,462.67089999999996,0.004388096600607435
1999,1,6,1999-03-31,1997-09-30,536.78,462.67089999999996,0
1999,1,5,1999-03-31,1997-12-31,562.04,462.67089999999996,0
1999,1,4,1999-03-31,1998-03-31,585.31,462.67089999999996,0
1999,1,3,1999-03-31,1998-06-30,609.84,462.67089999999996,0
1999,1,2,1999-03-31,1998-09-30,630.95,462.67089999999996,0
1999,1,1,1999-03-31,1998-12-31,653.37,462.67089999999996,0
1999,1,0,1999-03-31,1999-03-31,670.31,462.67089999999996,0
1999,2,12,1999-06-30,1996-06-30,468.57,473.2557,2.763122314608408
1999,2,11,1999-06-30,1996-09-30,480.89,473.2557,1.6475974648876888
1999,2,10,1999-06-30,1996-12-31,493.43,473.2557,0.7144798231764651
1999,2,9,1999-06-30,1997-03-31,504.96,473.2557,0.22178859069814721
1999,2,8,1999-06-30,1997-06-30,519.21,473.2557,0.03806068919208425
1999,2,7,1999-06-30,1997-09-30,536.78,473.2557,0
1999,2,6,1999-06-30,1997-12-31,562.04,473.2557,0
1999,2,5,1999-06-30,1998-03-31,585.31,473.2557,0
1999,2,4,1999-06-30,1998-06-30,609.84,473.2557,0
1999,2,3,1999-06-30,1998-09-30,630.95,473.2557,0
1999,2,2,1999-06-30,1998-12-31,653.37,473.2557,0
1999,2,1,1999-06-30,1999-03-31,670.31,473.2557,0
1999,2,0,1999-06-30,1999-06-30,687.88,473.2557,0
1999,3,12,1999-09-30,1996-09-30,480.89,485.6989,3.102210150387731
1999,3,11,1999-09-30,1996-12-31,493.43,485.6989,1.5841098720138413
1999,3,10,1999-09-30,1997-03-31,504.96,485.6989,0.693995667628617
1999,3,9,1999-09-30,1997-06-30,519.21,485.6989,0.20131592494039352
1999,3,8,1999-09-30,1997-09-30,536.78,485.6989,0.028983548990346372
1999,3,7,1999-09-30,1997-12-31,562.04,485.6989,0
1999,3,6,1999-09-30,1998-03-31,585.31,485.6989,0
1999,3,5,1999-09-30,1998-06-30,609.84,485.6989,0
1999,3,4,1999-09-30,1998-09-30,630.95,485.6989,0
1999,3,3,1999-09-30,1998-12-31,653.37,485.6989,0
1999,3,2,1999-09-30,1999-03-31,670.31,485.6989,0
1999,3,1,1999-09-30,1999-06-30,687.88,485.6989,0
1999,3,0,1999-09-30,1999-09-30,707.2,485.6989,0
1999,4,12,1999-12-31,1996-12-31,493.43,498.3643,2.8657458739073802
1999,4,11,1999-12-31,1997-03-31,504.96,498.3643,1.44911201580098
1999,4,10,1999-12-31,1997-06-30,519.21,498.3643,0.6275030002706384
1999,4,9,1999-12-31,1997-09-30,536.78,498.3643,0.15755909348079775
1999,4,8,1999-12-31,1997-12-31,562.04,498.3643,0.007245353932978698
1999,4,7,1999-12-31,1998-03-31,585.31,498.3643,0
1999,4,6,1999-12-31,1998-06-30,609.84,498.3643,0
1999,4,5,1999-12-31,1998-09-30,630.95,498.3643,0
1999,4,4,1999-12-31,1998-12-31,653.37,498.3643,0
1999,4,3,1999-12-31,1999-03-31,670.31,498.3643,0
1999,4,2,1999-12-31,1999-06-30,687.88,498.3643,0
1999,4,1,1999-12-31,1999-09-30,707.2,498.3643,0
1999,4,0,1999-12-31,1999-12-31,727.62,498.3643,0
2000,1,12,2000-03-31,1997-03-31,504.96,510.0096,3.0114272348272824
2000,1,11,2000-03-31,1997-06-30,519.21,510.0096,1.429719866602081
2000,1,10,2000-03-31,1997-09-30,536.78,510.0096,0.5167814450938826
2000,1,9,2000-03-31,1997-12-31,562.04,510.0096,0.06173803422306515
2000,1,8,2000-03-31,1998-03-31,585.31,510.0096,0.002127570817590371
2000,1,7,2000-03-31,1998-06-30,609.84,510.0096,0
2000,1,6,2000-03-31,1998-09-30,630.95,510.0096,0
2000,1,5,2000-03-31,1998-12-31,653.37,510.0096,0
2000,1,4,2000-03-31,1999-03-31,670.31,510.0096,0
2000,1,3,2000-03-31,1999-06-30,687.88,510.0096,0
2000,1,2,2000-03-31,1999-09-30,707.2,510.0096,0
2000,1,1,2000-03-31,1999-12-31,727.62,510.0096,0
2000,1,0,2000-03-31,2000-03-31,745.09,510.0096,0
2000,2,12,2000-06-30,1997-06-30,519.21,524.4021,3.050592107055911
2000,2,11,2000-06-30,1997-09-30,536.78,524.4021,1.2692284354048746
2000,2,10,2000-06-30,1997-12-31,562.04,524.4021,0.27000152954735657
2000,2,9,2000-06-30,1998-03-31,585.31,524.4021,0.030363410881141323
2000,2,8,2000-06-30,1998-06-30,609.84,524.4021,0.002907846121674358
2000,2,7,2000-06-30,1998-09-30,630.95,524.4021,0
2000,2,6,2000-06-30,1998-12-31,653.37,524.4021,0
2000,2,5,2000-06-30,1999-03-31,670.31,524.4021,0
2000,2,4,2000-06-30,1999-06-30,687.88,524.4021,0
2000,2,3,2000-06-30,1999-09-30,707.2,524.4021,0
2000,2,2,2000-06-30,1999-12-31,727.62,524.4021,0
2000,2,1,2000-06-30,2000-03-31,745.09,524.4021,0
2000,2,0,2000-06-30,2000-06-30,767.85,524.4021,0
2000,3,12,2000-09-30,1997-09-30,536.78,542.1478,3.175940923121987
2000,3,11,2000-09-30,1997-12-31,562.04,542.1478,0.9176580466250045
2000,3,10,2000-09-30,1998-03-31,585.31,542.1478,0.203950088300201
2000,3,9,2000-09-30,1998-06-30,609.84,542.1478,0.03470346707961386
2000,3,8,2000-09-30,1998-09-30,630.95,542.1478,0.00670845464212727
2000,3,7,2000-09-30,1998-12-31,653.37,542.1478,3.1015075610380194e-5
2000,3,6,2000-09-30,1999-03-31,670.31,542.1478,0
2000,3,5,2000-09-30,1999-06-30,687.88,542.1478,0
2000,3,4,2000-09-30,1999-09-30,707.2,542.1478,0
2000,3,3,2000-09-30,1999-12-31,727.62,542.1478,0
2000,3,2,2000-09-30,2000-03-31,745.09,542.1478,0
2000,3,1,2000-09-30,2000-06-30,767.85,542.1478,0
2000,3,0,2000-09-30,2000-09-30,790.43,542.1478,0
2000,4,12,2000-12-31,1997-12-31,562.04,567.6604,3.6822609245069264
2000,4,11,2000-12-31,1998-03-31,585.31,567.6604,1.2769737056863963
2000,4,10,2000-12-31,1998-06-30,609.84,567.6604,0.2460585825458374
2000,4,9,2000-12-31,1998-09-30,630.95,567.6604,0.0914857703406767
2000,4,8,2000-12-31,1998-12-31,653.37,567.6604,0.005035118519433
2000,4,7,2000-12-31,1999-03-31,670.31,567.6604,0
2000,4,6,2000-12-31,1999-06-30,687.88,567.6604,0
2000,4,5,2000-12-31,1999-09-30,707.2,567.6604,0
2000,4,4,2000-12-31,1999-12-31,727.62,567.6604,0
2000,4,3,2000-12-31,2000-03-31,745.09,567.6604,0
2000,4,2,2000-12-31,2000-06-30,767.85,567.6604,0
2000,4,1,2000-12-31,2000-09-30,790.43,567.6604,0
2000,4,0,2000-12-31,2000-12-31,816.76,567.6604,0
2001,1,12,2001-03-31,1998-03-31,585.31,591.1631,3.561313694261691
2001,1,11,2001-03-31,1998-06-30,609.84,591.1631,1.2383729640177419
2001,1,10,2001-03-31,1998-09-30,630.95,591.1631,0.6915865517218617
2001,1,9,2001-03-31,1998-12-31,653.37,591.1631,0.0962401364012409
2001,1,8,2001-03-31,1999-03-31,670.31,591.1631,0.015377687325196284
2001,1,7,2001-03-31,1999-06-30,687.88,591.1631,2.875813786930017e-4
2001,1,6,2001-03-31,1999-09-30,707.2,591.1631,0
2001,1,5,2001-03-31,1999-12-31,727.62,591.1631,0
2001,1,4,2001-03-31,2000-03-31,745.09,591.1631,0
2001,1,3,2001-03-31,2000-06-30,767.85,591.1631,0
2001,1,2,2001-03-31,2000-09-30,790.43,591.1631,0
2001,1,1,2001-03-31,2000-12-31,816.76,591.1631,0
2001,1,0,2001-03-31,2001-03-31,836.04,591.1631,0
2001,2,12,2001-06-30,1998-06-30,609.84,615.9384,3.8475436176151976
2001,2,11,2001-06-30,1998-09-30,630.95,615.9384,2.770014843333239
2001,2,10,2001-06-30,1998-12-31,653.37,615.9384,0.8900147280434545
2001,2,9,2001-06-30,1999-03-31,670.31,615.9384,0.25628208653612344
2001,2,8,2001-06-30,1999-06-30,687.88,615.9384,0.027369950490702677
2001,2,7,2001-06-30,1999-09-30,707.2,615.9384,0.003241361063476694
2001,2,6,2001-06-30,1999-12-31,727.62,615.9384,0
2001,2,5,2001-06-30,2000-03-31,745.09,615.9384,0
2001,2,4,2001-06-30,2000-06-30,767.85,615.9384,0
2001,2,3,2001-06-30,2000-09-30,790.43,615.9384,0
2001,2,2,2001-06-30,2000-12-31,816.76,615.9384,0
2001,2,1,2001-06-30,2001-03-31,836.04,615.9384,0
2001,2,0,2001-06-30,2001-06-30,856.72,615.9384,0
2001,3,12,2001-09-30,1998-09-30,630.95,637.2595,6.121252608304236
2001,3,11,2001-09-30,1998-12-31,653.37,637.2595,2.4204872118902085
2001,3,10,2001-09-30,1999-03-31,670.31,637.2595,1.1017670243161983
2001,3,9,2001-09-30,1999-06-30,687.88,637.2595,0.3147342928818176
2001,3,8,2001-09-30,1999-09-30,707.2,637.2595,0.041452933192707764
2001,3,7,2001-09-30,1999-12-31,727.62,637.2595,0.0018379247311250651
2001,3,6,2001-09-30,2000-03-31,745.09,637.2595,0
2001,3,5,2001-09-30,2000-06-30,767.85,637.2595,0
2001,3,4,2001-09-30,2000-09-30,790.43,637.2595,0
2001,3,3,2001-09-30,2000-12-31,816.76,637.2595,0
2001,3,2,2001-09-30,2001-03-31,836.04,637.2595,0
2001,3,1,2001-09-30,2001-06-30,856.72,637.2595,0
2001,3,0,2001-09-30,2001-09-30,870.39,637.2595,0
2001,4,12,2001-12-31,1998-12-31,653.37,659.9037,6.136895295033697
2001,4,11,2001-12-31,1999-03-31,670.31,659.9037,3.3089814569033402
2001,4,10,2001-12-31,1999-06-30,687.88,659.9037,1.3332045350629962
2001,4,9,2001-12-31,1999-09-30,707.2,659.9037,0.2644694896172294
2001,4,8,2001-12-31,1999-12-31,727.62,659.9037,0.03187186567995897
2001,4,7,2001-12-31,2000-03-31,745.09,659.9037,0
2001,4,6,2001-12-31,2000-06-30,767.85,659.9037,0
2001,4,5,2001-12-31,2000-09-30,790.43,659.9037,0
2001,4,4,2001-12-31,2000-12-31,816.76,659.9037,0
2001,4,3,2001-12-31,2001-03-31,836.04,659.9037,0
2001,4,2,2001-12-31,2001-06-30,856.72,659.9037,0
2001,4,1,2001-12-31,2001-09-30,870.39,659.9037,0
2001,4,0,2001-12-31,2001-12-31,876.22,659.9037,0
2002,1,12,2002-03-31,1999-03-31,670.31,677.0130999999999,6.234102894287122
2002,1,11,2002-03-31,1999-06-30,687.88,677.0130999999999,2.9676775165627345
2002,1,10,2002-03-31,1999-09-30,707.2,677.0130999999999,1.0217614670122142
2002,1,9,2002-03-31,1999-12-31,727.62,677.0130999999999,0.2145667963997981
2002,1,8,2002-03-31,2000-03-31,745.09,677.0130999999999,0.01665060525152149
2002,1,7,2002-03-31,2000-06-30,767.85,677.0130999999999,0
2002,1,6,2002-03-31,2000-09-30,790.43,677.0130999999999,0
2002,1,5,2002-03-31,2000-12-31,816.76,677.0130999999999,0
2002,1,4,2002-03-31,2001-03-31,836.04,677.0130999999999,0
2002,1,3,2002-03-31,2001-06-30,856.72,677.0130999999999,0
2002,1,2,2002-03-31,2001-09-30,870.39,677.0130999999999,0
2002,1,1,2002-03-31,2001-12-31,876.22,677.0130999999999,0
2002,1,0,2002-03-31,2002-03-31,889.47,677.0130999999999,0
2002,2,12,2002-06-30,1999-06-30,687.88,694.7588,5.661832518982462
2002,2,11,2002-06-30,1999-09-30,707.2,694.7588,2.223665966365857
2002,2,10,2002-06-30,1999-12-31,727.62,694.7588,0.5644872592916996
2002,2,9,2002-06-30,2000-03-31,745.09,694.7588,0.1233446057767272
2002,2,8,2002-06-30,2000-06-30,767.85,694.7588,0.008316060150735046
2002,2,7,2002-06-30,2000-09-30,790.43,694.7588,0
2002,2,6,2002-06-30,2000-12-31,816.76,694.7588,0
2002,2,5,2002-06-30,2001-03-31,836.04,694.7588,0
2002,2,4,2002-06-30,2001-06-30,856.72,694.7588,0
2002,2,3,2002-06-30,2001-09-30,870.39,694.7588,0
