key,beta,sigma,t.statistic,p.value
1,-9.0622541623147,1.2664271241205758,-0.7250374182172244,0.4851818246908951
2,-9.652086517905916,1.2647399922595677,-0.7732578548318133,0.4573953285384563
3,-10.237284475814617,1.264518484772802,-0.82028349889854,0.4313122784849055
4,-10.817857969227488,1.2657314645161937,-0.8659724680490941,0.4069434301991933
5,-11.393817012131024,1.2683433117420333,-0.9101999408166239,0.38427430278980634
6,-11.965171698767751,1.2723143399889754,-0.9528595669973969,0.363268714927371
7,-12.5319322030951,1.277601263921167,-0.9938642973596731,0.3438726294304565
8,-13.094108778241697,1.284157703742421,-1.0331466426938072,0.326018045313879
9,-13.651711755963117,1.2919347105612364,-1.07065840102348,0.30962672485750065
10,-14.204751546096162,1.3008812976563278,-1.1063699149099102,0.29461359985393343
11,-14.753238636014046,1.3109449638594741,-1.1402689369905392,0.280889757705585
12,-15.297183590077246,1.3220721970634213,-1.1723591908779991,0.2683649585731027
13,-15.836597049088066,1.334208947990101,-1.202658716745507,0.25694967588156536
14,-16.371489729740087,1.3473010666383434,-1.23119808734075,0.24655668289809207
15,-16.901872424069946,1.3612946961064367,-1.258018572153019,0.2371022281659957
16,-17.427755998906132,1.376136620625557,-1.283170316463129,0.22850685371258928
17,-17.94915139531794,1.3917745665482677,-1.3067105894370734,0.22069591401909416
18,-18.466069628064716,1.408157456655234,-1.3287021424849879,0.21359985271285709
19,-18.978521785042812,1.4252356194460534,-1.3492117067422695,0.20715428958890358
20,-19.486519026731184,1.4429609560667396,-1.3683086474005621,0.2012999643463329
21,-19.99007258563947,1.4612870682181724,-1.3860637831142901,0.1959825764354476
22,-9.375244629254725,1.254970923939886,-0.7569258383223124,0.46668934824734376
23,-9.956603271106877,1.2550241886353908,-0.8038286702659797,0.4403240785744219
24,-10.53337604006297,1.2564966348879876,-0.849396847240203,0.41567287290777444
25,-11.105572830862387,1.259352111134509,-0.8935074455339904,0.39272357014935233
26,-11.673203617997208,1.2635505010573316,-0.9360560240110842,0.3714419918330806
27,-12.236278455172457,1.2690481969756677,-0.9769573864785638,0.3517757813313689
28,-12.79480747476952,1.2757986068168976,-1.0161457792652702,0.3336583031649272
29,-13.898268980893922,1.2928594314359487,-1.089215443453611,0.3017537588700623
30,-14.443222120704029,1.3030664681540352,-1.1230572784143114,0.2877940542550065
31,-14.983670748418033,1.3143204770624692,-1.1551046516871806,0.27504336780429095
32,-15.519625381688225,1.3265676943432627,-1.185376199002001,0.26341232440322004
33,-16.57809511210127,1.3538269585045344,-1.2407259190551245,0.24316360749659371
34,-17.100631619506437,1.3687328423994178,-1.265895479898232,0.23438237710824528
35,-17.618716951902066,1.3844202371153298,-1.2894684640989398,0.22639506220000494
36,-18.132361998624674,1.400838628449317,-1.3115071348464826,0.21913175405419583
37,-18.64157772170801,1.417938934083238,-1.3320775959773028,0.21252768224780905
38,-19.146375155334695,1.4356736621007398,-1.3512484750317058,0.20652317251569063
39,-19.64676540528833,1.453997031339686,-1.369089770017827,0.20106349812049473
40,-9.676813096162102,1.2471851894749804,-0.7861506788380843,0.4501438400879866
41,-10.81828106076436,1.2519785774488912,-0.8755193487344729,0.40197334427819675
42,-11.382218184692533,1.2563833388557837,-0.917929069506078,0.38040584213647577
43,-12.496548388023372,1.2689905492714884,-0.9977829378412759,0.342059679037345
44,-14.13433493421995,1.2966636397090012,-1.1044662041931796,0.29539947358552476
45,-14.671315679569412,1.3080180471379812,-1.136474541596433,0.28240059006151774
46,-15.203839636247153,1.3203489609250616,-1.1667261663151958,0.27053096519793596
47,-16.774775851652606,1.3626701676130941,-1.2472983944471712,0.24084516201319128
48,-17.799976653454596,1.3948067824172972,-1.293033473712955,0.22520684424415172
49,-18.305982346281155,1.4119024872107542,-1.3136894787323619,0.21842313674913683
50,-19.304858860323304,1.4479147282811518,-1.350915021220598,0.20662638670951672
51,-9.967193179854004,1.242896814990552,-0.8125352039023654,0.4355403079092194
52,-10.531956795231936,1.2461804100774916,-0.8563129950352785,0.41201507925713277
53,-11.092230206767695,1.2507702632474667,-0.898557167168135,0.39015390196626554
54,-11.648023230944386,1.2566225409938256,-0.9391863417743749,0.36990947500952
55,-12.19934576193867,1.2636906639858456,-0.9781380406376833,0.35121959673306635
56,-12.74620777109062,1.2719258221339915,-1.0153682869655878,0.33401087989064493
57,-13.288619306374281,1.2812774881868985,-1.0508507775529068,0.31820218244489695
58,-13.826590491866,1.2916939173784356,-1.0845757045476676,0.3037076467670836
59,-14.360131527213072,1.3031226225658363,-1.116548311538037,0.2904392902817251
60,-14.889252687101036,1.3155108164537401,-1.14678726868928,0.2783091322482012
61,-15.413964320720357,1.328805814718455,-1.1753229466200226,0.26723087276230306
62,-15.934276851231623,1.3429553959909915,-1.2021956599564698,0.2571211613566574
63,-16.4502007752308,1.3579081166179063,-1.2274539404223692,0.24790050499970417
64,-16.961746662213113,1.3736135798234124,-1.2511528871763415,0.2394938705910351
65,-17.468925154036835,1.3900226603049197,-1.2733526299511775,0.2318310371020248
66,-17.97174696438546,1.4070876863952588,-1.2941169291755157,0.22484674904744273
67,-18.47022287822943,1.4247625827299588,-1.3135119271968518,0.2184807174419573
68,-18.96436375128848,1.443002976892972,-1.331605056267042,0.21267750790584938
69,-10.246614839471547,1.2419104408304111,-0.8359773663705469,0.42283315109891473
70,-10.80325420659945,1.2466639955207042,-0.8780304232392749,0.4006730986466206
71,-11.355450521265471,1.2526598945537444,-0.9184924312182546,0.3801249615006833
72,-11.903213560170737,1.2598517795871653,-0.9573024215810829,0.3611295785238977
73,-12.446553176699076,1.2681911773724495,-0.9944174968827475,0.3436162639022511
74,-12.985479300390288,1.2776280020860749,-1.0298120001993523,0.3275062124453273
75,-13.520001936414545,1.2881110423152387,-1.063476350002837,0.3127155325644012
76,-14.050131165045617,1.299588422714154,-1.0954156228752367,0.29915784644117993
77,-14.575877141133132,1.3120080324590027,-1.1256479658051315,0.28674643823789137
78,-15.097250093573455,1.3253179147834009,-1.1542029146035486,0.2753959626981489
79,-15.614260324781698,1.3394666139392422,-1.181119686323847,0.26502374817748464
80,-16.126918210160518,1.3544034778014242,-1.206445502784489,0.25555074111956866
81,-16.635234197569687,1.3700789159533786,-1.230233990574228,0.24690214490638684
82,-17.1392188067942,1.3864446144185991,-1.2525436912529193,0.23900780665896237
83,-17.638882629011082,1.4034537092349866,-1.2734367045879917,0.2318024026334644
84,-18.13423632625835,1.4210609218155754,-1.2929774780754681,0.22522546776706753
85,-18.625290630899624,1.4392226595288167,-1.3112317479476636,0.21922130878325896
86,-10.515304423943178,1.2440129968591258,-0.8564486287351423,0.41194356676811716
87,-11.063933122351438,1.2501302565548553,-0.8967237272151113,0.3910855223495737
88,-11.608165468960527,1.2574228408014043,-0.9353768796509018,0.3717750821651111
89,-12.148011200272903,1.2658427488281756,-0.9723661040492468,0.3539447750539044
90,-12.683480128473661,1.2753404688314447,-1.0076661684630677,0.3375186303432285
91,-13.214582140908051,1.2858654503736404,-1.0412674512230498,0.3224151910592262
92,-13.741327199560775,1.297366550989964,-1.0731745623960451,0.308550114283352
93,-14.263725340531355,1.3097924496677904,-1.1034048046755307,0.2958383351979744
94,-14.781786673512691,1.323092021934155,-1.131986546686643,0.2841958028193604
95,-15.295521381265441,1.3372146732555195,-1.1589575732759836,0.273540817449511
96,-15.804939719092642,1.3521106292319693,-1.1843634669984164,0.2637950134332018
97,-16.31005201431548,1.3677311825940364,-1.2082560638282636,0.2548840374022254
98,-16.810868665743843,1.3840288982582745,-1.230692015029103,0.24673797352744442
99,-17.307400143150723,1.400957778659015,-1.25173147680456,0.23929156499804516
100,-17.79965698674422,1.4184733922661326,-1.2714369402647874,0.23248427639442848
101,-18.28764980663691,1.4365329686463262,-1.2898722066267523,0.22626023590466837
102,-10.773484718914721,1.248978688990681,-0.873988176760438,0.40276762619710793
103,-11.314214899982186,1.2563493874838645,-0.9124695421187341,0.38313548226872374
104,-11.850594982710284,1.2648266597201534,-0.9493219667221563,0.36497853211652187
105,-12.382634662999143,1.2743616908732491,-0.9845204419493272,0.3482241135545885
106,-12.91034371144237,1.2849047089156085,-1.0180550666835557,0.33279365789470716
107,-13.433731972810126,1.2964054148931503,-1.0499297180268292,0.31860528008964395
108,-13.952809365531097,1.3088133804784203,-1.0801605705711244,0.30557595177710417
109,-14.467585881174388,1.3220784079710388,-1.1087745333489045,0.29362326038303443
110,-14.978071583929614,1.3361508497789563,-1.135807665536988,0.28266677973734466
111,-15.48427661008623,1.3509818860888472,-1.1613036221626831,0.27262909177943073
112,-15.986211167512865,1.3665237608665872,-1.1853121704961078,0.2634365062509202
113,-16.483885535136213,1.382729977493765,-1.207887807358641,0.25501952737132483
114,-16.977310062416638,1.3995554562412758,-1.2290884978653789,0.24731311490637709
115,-17.46649516882632,1.4169566564208111,-1.248974547564161,0.2402567831059469
116,-17.951451343325505,1.4348916664656626,-1.2676076127538667,0.2337945757790042
117,-11.021374993167107,1.2565740769652123,-0.8886936334219017,0.3951842052100365
118,-12.082955509651827,1.2746359131777867,-0.9604868237922708,0.3596019844107161
119,-12.60729898992457,1.2851739850367785,-0.9939499414345813,0.3438329307449821
120,-13.127357565142164,1.2966511740451165,-1.0257901935569764,0.32930781315926716
121,-13.643141037131901,1.3090180362442778,-1.0560223843555379,0.3159460186063562
122,-15.164939939266203,1.3509678650494734,-1.1373655290379152,0.28204525068692254
123,-15.663722462691455,1.3664084541154362,-1.1614989589294655,0.27255328807217905
124,-16.158279972070524,1.3825008539146766,-1.1842246760121515,0.2638474939742824
125,-16.648622697635535,1.3992009468231705,-1.2055982434708026,0.255863208266086
126,-17.6167050656864,1.4342553531684339,-1.2445220331551277,0.2418223240767653
127,-11.259191044513603,1.2665629291926586,-0.9007096203809357,0.3890621730210283
128,-11.784455010192216,1.276105331605969,-0.9356800403128859,0.37162636880241207
129,-12.30546005681789,1.286616531847623,-0.9690654576657156,0.3555100744373394
130,-12.822215797924407,1.2980482037877015,-1.0008676379494061,0.3406375252606033
