key,beta,sigma,t.statistic,p.value
1,-9.83160017897777,0.4131424463369262,-2.9114014047147085,0.01555161200659283
2,-8.764073602060154,0.4008479029527614,-2.6748787181426747,0.02333005797169352
3,-7.727301501637715,0.3908582798482704,-2.4187235688579287,0.036187095370551536
4,-6.720648908336601,0.3831253192564776,-2.146090586238211,0.0575069840283412
5,-5.743491401914041,0.377569287350219,-1.861045581642433,0.09244451986103575
6,-4.795214967353634,0.37407976607362103,-1.5682726132496285,0.1480023598396928
7,-3.875215852526707,0.37251898589393173,-1.2726974712872747,0.23205427296932157
8,-2.9829004274168565,0.37272728202255134,-0.9790959838456872,0.35076880050967163
9,-2.1176850448884434,0.37452990428634614,-0.6917554114252327,0.5049643334265836
10,-1.2789959029921394,0.3777442625861193,-0.4142370800280581,0.6875374566148316
11,-0.46626890878968946,0.38218676129982254,-0.1492583076663522,0.8843528949188297
12,0.3210504563101431,0.38767860538567633,0.10131626055454185,0.9213265690296051
13,1.0835072697172092,0.3940502512760472,0.3364014940275165,0.7435975751664567
14,1.821637299341116,0.40114444063116417,0.5555700526528892,0.5908307703136901
15,2.5359671337996557,0.40881794511780745,0.7589119038778801,0.4655527062085506
16,3.2270143111649197,0.4169422544211053,0.9468968597315898,0.3661540025565607
17,3.8952874462601548,0.4254034718869044,1.1202531567109193,0.2889313366819166
18,4.541286356519534,0.43410166662403704,1.2798678496710594,0.2296206417050708
19,5.165502186424144,0.4429498906178181,1.4267098055754057,0.18425624068294555
20,5.7684175305213055,0.4518730214149206,1.5617732147060244,0.14951883827710077
21,6.350506555044848,0.4608065454596314,1.6860382559617566,0.1227896464529028
22,-8.21723698724926,0.3961510164179716,-2.53771433509662,0.029518531719863073
23,-7.203463852988421,0.3866796213283111,-2.279123146391994,0.04590954263117675
24,-6.21924579917749,0.3794019020266696,-2.0054688139949284,0.07279809737910337
25,-5.263969187983598,0.37423431591788425,-1.7208674715826973,0.11611063051404125
26,-4.337030616627494,0.3710643074162585,-1.4299504919342632,0.18334761686570233
27,-3.4378367772813085,0.36975388448867685,-1.137496851436991,0.2819929069411229
28,-2.565804318498753,0.37014509331341877,-0.8480651760697765,0.4163797015266565
29,-0.9009390979771541,0.37534073953747055,-0.2936617781641402,0.7750888907690857
30,-0.10698818938027825,0.3797895961838728,-0.03446437993347962,0.9731934555381335
31,0.6620378989542043,0.38524068757869806,0.21024631739438285,0.8377472981833726
32,1.406674762216042,0.3915308698915848,0.43954706202039434,0.6697080763967228
33,2.82487753978561,0.40603797485928256,0.8511589453146825,0.41473884032417996
34,3.4994693730194744,0.4139942838973248,1.0341547888169047,0.3255691361161347
35,4.151724071046595,0.4222688560738019,1.202865656784142,0.25687306868693727
36,4.782132713670135,0.4307658986328047,1.358182106036406,0.204386778937932
37,5.39117785068927,0.439402039450414,1.5010642645059635,0.16435563775119
38,5.979333622981327,0.4481052133522371,1.632489830509564,0.13373468011468626
39,6.547065882203163,0.45681349851276876,1.7534180697382922,0.11016811386382075
40,-6.6938162365093685,0.38869665656571467,-2.1068842461510893,0.061430840299167566
41,-4.797780378872776,0.3768476422899416,-1.5575867951433724,0.15050286972553928
42,-3.891765465842745,0.37383414576275104,-1.273636181774554,0.23173447551588022
43,-2.1608263761747595,0.3729625086034068,-0.7088141688246562,0.49476377636820557
44,0.24130992016495365,0.38213416025840735,0.07725685213833289,0.939961858531432
45,0.9924042878722142,0.3873213030897646,0.3134692486284725,0.7604371276437325
46,1.7195745334502512,0.3933104537842969,0.5348884377266719,0.6045274264558508
47,3.7626688680293365,0.4147286168060496,1.1099660412401124,0.29313349586817017
48,5.014359863347004,0.43074709515309656,1.4241995242760799,0.18496271618736604
49,5.608541389948352,0.4390033306334688,1.563002991496973,0.14923085378823808
50,6.7359057426388205,0.45566298978294745,1.8085475893686178,0.10073315749680578
51,-5.25742594659197,0.3894562618845375,-1.651551680684232,0.12974217759628914
52,-4.344647768237394,0.3846559666584619,-1.3818464735029468,0.19723472782131302
53,-3.459149464344331,0.38164776228218883,-1.108879366582011,0.2935801436775508
54,-2.6003581135189893,0.38030408909666774,-0.8365268054493704,0.4225383537620454
55,-1.7677104268918593,0.38048290337166607,-0.5683994798783546,0.5824179099703115
56,-0.9606526153427073,0.3820328217990573,-0.307640414840194,0.7647387642210408
57,-0.17864025819323004,0.3847983420950177,-0.05679679646758068,0.9558396906049074
58,0.5788618266475928,0.38862464176755374,0.18223100536578893,0.859086121369228
59,1.3123797110955588,0.39336160912847434,0.40817390001036086,0.6918391366036706
60,2.0224304838725673,0.3988669333117046,0.6203306842335438,0.5490377113161639
61,2.7095223760691116,0.4050082319324033,0.8184772011923707,0.4322954605682374
62,3.3741548852991703,0.41166430352062544,1.0027657677258068,0.3397645989264041
63,4.016818898459614,0.4187256526439178,1.1736277742574528,0.2678790664578944
64,4.637996813105386,0.4260944562938702,1.3316872975828034,0.21265142575957663
65,5.23816265745161,0.4336841331295234,1.4776893459847145,0.17040138274657957
66,5.817782209014394,0.44141865479443915,1.6124433721377938,0.1380513862186481
67,6.37731311190096,0.44923171022984154,1.7367808866962613,0.11316997818549168
68,6.91720499276245,0.4570658058209295,1.8515251240719903,0.09389925045661773
69,-3.904299007664193,0.3967838710314842,-1.203834417060842,0.25651468652190634
70,-3.0389173077309297,0.39365092833228255,-0.9444637590132171,0.3673360875885776
71,-2.1997370806014107,0.3920717701481552,-0.6864088864843404,0.5081875875267926
