key,beta,sigma,t.statistic,p.value
1,0.49429360481351303,0.5474792294101644,0.4441446322626922,0.666491910880218
2,0.6539753876227327,0.5041894736795853,0.6380793694051786,0.5378833789200386
3,0.8087616216088012,0.4628410698019627,0.8595986388897807,0.41028512629503044
4,0.9587520184553531,0.42353686951484043,1.1135818464764304,0.2916511112270228
5,1.104044697480076,0.3864177969863574,1.4055186398237975,0.19029309010920947
6,1.2447362061243625,0.3516742007597057,1.7411808684066994,0.1123689297823518
7,1.3809215402365804,0.3195593772888286,2.1258103211821275,0.059505745757037154
8,1.5126941641517293,0.2904035938913865,2.562454828295031,0.02829277116615514
9,1.6401460305672741,0.2646238287929662,3.0490225887372397,0.01229211537930941
10,1.7633676002180498,0.2427189978512275,3.573930971394061,0.005071939075824483
11,1.8824478613505453,0.2252338848194018,4.111462203861371,0.0021099493647165346
12,1.9974743489984708,0.21267417727713206,4.6203356122671355,9.521958927493079e-4
13,2.108533164060955,0.20537353069801206,5.0506007667165544,4.999624122563606e-4
14,2.2157089921848434,0.20335663990953184,5.359958614042334,3.1980994183966605e-4
15,2.3190851224519653,0.20627683136469926,5.530613529818899,2.5140821430280624e-4
16,2.41874346587367,0.2134770054875601,5.573728119364447,2.3673221769471287e-4
17,2.5147645736930153,0.22413909706472787,5.519335437649835,2.5540612207552993e-4
18,2.60722765549682,0.2374378901597246,5.401768937073175,3.0138454286054994e-4
19,2.696210597138467,0.2526409174020602,5.249974513840733,3.7428233995995264e-4
20,2.781789978472962,0.2691475986397433,5.084413958952086,4.7581525279216663e-4
21,2.8640410909057668,0.2864883522990595,4.9178960915834775,6.081379235062245e-4
22,0.5985487719795024,0.4925111968523282,0.5978476264054734,0.5633548873005024
23,0.751667977626519,0.4530680731589616,0.816149395113613,0.43356471401671337
24,0.9000532808634518,0.41577430557406286,1.0649216244356101,0.3120920805909032
25,1.0438014859593114,0.3807923161519355,1.3484560866452062,0.20738883816163423
26,1.1830078465624476,0.3483339163345818,1.6707017830135773,0.12583904269935142
27,1.317766085709896,0.3186697804380833,2.034250908564689,0.06938408044062472
28,1.448168415634486,0.29213576973062044,2.438604712215294,0.03497779677891355
29,1.6962667601727432,0.25009055147115583,3.336598429851765,0.007546824523711915
30,1.8141398207054928,0.23544381184615074,3.790448055185376,0.0035476592841936494
31,1.9280111020795119,0.22551849084970757,4.205662782747874,0.0018161211056014759
32,2.037965552660917,0.22044466462457712,4.547831027301235,0.0010641527067677403
33,2.246456792766784,0.22400559622932514,4.9333993841123505,5.943026948187491e-4
34,2.34515657199321,0.23160405340829177,4.98118602336852,5.53727078544286e-4
35,2.4402655361298957,0.24217078666186181,4.9570398175469945,5.738474526143511e-4
36,2.531861835411945,0.2550176822285084,4.88401266680724,6.395840410079456e-4
