key,beta,sigma,t.statistic,p.value
1,0.033096792625188845,0.7797052162081064,0.24678010565093506,0.8101286645151948
2,0.03545393349834361,0.758284869890675,0.2718233195572366,0.7913507704934423
3,0.03773336854023058,0.7383810942465691,0.2970979708866449,0.7725402716002867
4,0.03993662083412784,0.7199610179002557,0.3224905622179732,0.7537963665831876
5,0.042065192876829124,0.7029881460254123,0.3478800784640575,0.7352209437444656
6,0.04412056673218841,0.6874221827000628,0.373140351730477,0.7169160458718271
7,0.04610420418566118,0.673218946449256,0.39814280955402703,0.6989811990174798
8,0.04801754689972903,0.6603303906037883,0.42275948530719765,0.6815107605590354
9,0.049862016570202165,0.6487047352196665,0.44686613877443476,0.6645914480388326
10,0.051639015083347985,0.6382867114581012,0.4703453167420224,0.6483001991159653
11,0.053349924673736546,0.6290179130255952,0.49308918124403284,0.6327024855193574
12,0.05499610808282722,0.6208372431240031,0.5150019479774346,0.6178511638308892
13,0.05657890871822169,0.6136814399732708,0.5360018078527192,0.6037858989402555
14,0.05809965081349671,0.6074856598760429,0.5560222468138377,0.5905331486213348
15,0.05955963958861569,0.6021840943572836,0.5750127274102879,0.5781066559467022
16,0.060960161410869004,0.5977105972866334,0.5929387439894899,0.5665083647061435
17,0.06230248395626206,0.5939992990047742,0.6097813061663151,0.5557296539907254
18,0.06358785637135442,0.5909851870657588,0.625535938196225,0.5457527817930969
19,0.0648175094354562,0.5886046368772814,0.6402113027275477,0.5365524321876994
20,0.06599265572317324,0.5867958798120105,0.6538275658251332,0.5280972735727646
21,0.06711448976726038,0.5854994008253638,0.6664146174877317,0.5203514533459072
22,0.03858893865781571,0.7603508918951575,0.2950553209187679,0.7740549624199657
23,0.040772666129183815,0.7401905331394593,0.32024345408824356,0.7554485628615459
24,0.042882197534233044,0.7214785022251013,0.3455479451266698,0.7369199436669519
25,0.04491900429824553,0.704180348160665,0.3708522315479263,0.7185666259170027
26,0.04688453775716026,0.6882581662488363,0.3960344285709329,0.7004863057942615
27,0.04878022931055095,0.6736704930335918,0.42096984616801825,0.6827743908388029
28,0.05060749057545378,0.6603722923383246,0.4455337790817905,0.6655215415287625
29,0.05406227072409432,0.6374469098852791,0.49306586747390063,0.6327183795522623
30,0.0556925153250698,0.6277130590433532,0.5158106986983239,0.6173064177077638
31,0.057259781385071526,0.6190560030476568,0.5377425755096523,0.6026274593265957
32,0.058765383943257955,0.6114160692086265,0.5587781377774098,0.5887210237224809
33,0.0615967646499982,0.598941056220082,0.5978999183731197,0.5633213475352761
34,0.06292507929233085,0.5939804903737,0.6158944174187191,0.5518462286392168
35,0.06419680373900277,0.5897872162043271,0.6328091170757301,0.5411817568599019
36,0.06541316040036663,0.5862988080424734,0.6486356250165959,0.5313119877786322
37,0.0665753536402783,0.5834539215623655,0.6633788108589781,0.5222134193964142
38,0.067684569936734107,0.5811927534856255,0.677055327473526,0.5138564596180113
39,0.068741978042709,0.5794574409457045,0.6896919505226498,0.5062068530288545
40,0.04369469221377863,0.7428597730508102,0.34196095390846737,0.7395360309804359
41,0.04766038165393585,0.7062855111783987,0.39231227349823505,0.7031467533536963
42,0.049538432369503956,0.6900326422172243,0.4173758344523469,0.6853151584168601
43,0.053091953701741613,0.6614001513643337,0.46667989738706583,0.6508309907994523
44,0.05793622853847619,0.6274521875149575,0.536814526474567,0.6032449099946396
45,0.05942670285061769,0.6183336573538644,0.5587447107436336,0.5887429857426095
46,0.06085719606738732,0.6102220263672709,0.579800700533308,0.5749961789212841
47,0.06480138410751822,0.5913435453146375,0.6370875205929295,0.538503233707236
48,0.06715370951218938,0.5827075081849342,0.6699988702198972,0.5181582056397936
49,0.06825032089639864,0.5793957461045075,0.6848320420954439,0.5091405959778259
50,0.07029024547401377,0.5744967376257332,0.711315332136663,0.49327892167927245
51,0.048431651827708595,0.7270571449152209,0.3872713874948809,0.7067564815361745
52,0.05029207375274274,0.7091869887506407,0.4122811334208196,0.6889238858700276
53,0.052084951258035334,0.6926289193599655,0.4371860724271676,0.6713624039175419
54,0.05381165657706423,0.6773460247936659,0.4618707422272314,0.6541585425277873
55,0.055473542827294,0.6632984117054346,0.48621866030325217,0.6373948836091521
56,0.05707194416157526,0.6504432245249209,0.5101148301786605,0.621148117525568
57,0.058608175920275674,0.6387347440845367,0.533448307139012,0.6054872833861271
58,0.06008353478403627,0.6281245665572937,0.55611469609180475,0.5904723108852349
59,0.061499298927206715,0.6185618595159857,0.5780184535540712,0.5761529355071233
60,0.06285672817177686,0.6099936879144386,0.5990748765490809,0.5625680297260398
61,0.0641570641418989,0.6023653991791694,0.6192116825865742,0.5497453609846064
62,0.06540153041884157,0.5956210537104475,0.6383701145019831,0.5377017566020693
63,0.06659133269641036,0.5897038851686994,0.6565055382760647,0.5264436297417272
64,0.06772765893674484,0.5845567740979218,0.6735875370723988,0.5159678015509236
65,0.06881167952646444,0.5801227187190411,0.689599536821377,0.506262543700308
66,0.0698445474331509,0.5763452880033348,0.7045380246902194,0.4973087626696697
67,0.0708273983620752,0.5731690442091004,0.7184114397810288,0.48908125113031264
68,0.07176135091315118,0.5705399246773862,0.7312388247249189,0.4815499409040175
69,0.052816777499921926,0.7127745436064699,0.43079871195567454,0.6758471950382545
70,0.054526744007419976,0.6959363276384779,0.45550666365957493,0.6585742115955644
71,0.05617231494662134,0.6803429266524945,0.4800087177506697,0.6416506376179711
72,0.0577548149650826,0.6659566130786163,0.5041931459792321,0.6251548223768141
