key,beta,sigma,t.statistic,p.value
1,-0.008662432578505914,0.6262769835879155,-0.012102752022212187,0.9905846309620558
2,0.02679820152598803,0.6105680259838676,0.03840451720797911,0.9701303705342287
3,0.06124036483846947,0.5957609764312741,0.08994487765669243,0.9301288156317444
4,0.09468339281307264,0.5818416619111995,0.1423900738838518,0.8896341635676761
5,0.1271463432050115,0.5687944471288322,0.19559567385332582,0.8488904553834101
6,0.15864799903738133,0.5566021277064983,0.24940230067337096,0.8081563228521351
7,0.18920687154794286,0.5452458462504811,0.30363739571368203,0.7676978416046049
8,0.21884120311699481,0.5347050360467233,0.3581174949747644,0.7277806230664945
9,0.24756897017476986,0.5249573964903275,0.41265096933903256,0.6886616430757073
10,0.2754078860900132,0.5159789033931614,0.4670411481539122,0.6505813574008433
11,0.3023754040383774,0.5077438560773693,0.5210897174560587,0.613756644154337
12,0.32848871985147593,0.5002249617197557,0.5746002620474479,0.5783750391035051
13,0.3537647748462014,0.4933934558542086,0.6273818071251314,0.5445906022906404
14,0.3782202586343569,0.4872192563802263,0.6792522119797781,0.51252159271747455
15,0.4018716119127221,0.4816711469790927,0.7300412760113751,0.48224995681772576
16,0.4247350292332545,0.4767169846174425,0.7795934353060857,0.4538224805522425
17,0.44682646175401075,0.47232392490652614,0.8277699544572668,0.4272533336864264
18,0.46816161997011785,0.4684586585444768,0.8744505504620661,0.402527659427675
19,0.48875597642510965,0.46508765192022183,0.9195344201713582,0.379605835314046
20,0.5086247684027821,0.4621773851867984,0.9629406766568117,0.35842804646246507
21,0.5277830005993851,0.45969458167442273,1.0046082301218346,0.33891885925764564
22,-0.05775339750517798,0.6088035347469661,-0.08300630681231935,0.935504694976328
23,-0.022652115644630516,0.5936418441269734,-0.03338835198870823,0.9740300474321745
24,0.011450284144824695,0.5793544960534601,0.017293488168465175,0.986546859677359
25,0.04457273531907257,0.5659273168478455,0.06891588659925853,0.9464318699751556
26,0.07673389924853478,0.5533447066663079,0.12133950709007137,0.9058549852121511
27,0.10795216813089015,0.5415895416798423,0.17441017527971014,0.8650652507191369
28,0.1382456678843176,0.5306430990837006,0.2279605672526265,0.8243243012253982
29,0.19612954950402364,0.5110932394713722,0.3357790632252336,0.7440528176719294
30,0.22375487757800924,0.5024441099388708,0.38966865314942056,0.7050388658251827
31,0.2505253345897585,0.49451234705793035,0.44328723957752275,0.6670911530403838
32,0.27645775778219683,0.4872711707149273,0.4964423043502304,0.63041855798419
33,0.3258746078082168,0.474746687976318,0.6006193181143107,0.5615786754922586
34,0.34939147350882754,0.46940353919539385,0.6512933761079811,0.529664945594559
35,0.37213518858138095,0.46463167517019227,0.7008137973345305,0.499531824206237
36,0.3941213710220258,0.46039917130582386,0.749042000611615,0.4712188594236444
37,0.4153654030956429,0.4566737010629719,0.7958569930100332,0.4447345150201527
38,0.4358824339968276,0.45342276668735276,0.8411564190539014,0.42005989857792503
39,0.455687382491467,0.450613926500837,0.8848570441217799,0.39715301906725353
40,-0.1038799399844458,0.5925856769708574,-0.15338795540889283,0.8811802783779986
41,-0.035394685642448895,0.5641593794368671,-0.054896791865018266,0.9573153123692749
42,-0.0026028873823343295,0.5512022476899031,-0.004131950565213259,0.9967854615446557
43,0.06017041562770256,0.5277220634786959,0.0997673595166309,0.9225248996166007
44,0.14757086878031858,0.49830802952946585,0.2591274775657677,0.8008537250871617
45,0.17497101620498856,0.48996630276160463,0.31247164965136726,0.7611727459350841
46,0.2015325907359336,0.48231595766337326,0.3656153118400409,0.7223500862113754
47,0.27634951114530365,0.4632445953476424,0.5219862441418144,0.6131548269266099
48,0.32233036276027077,0.4534749886251172,0.6219544751793745,0.5480117606068873
49,0.34419823663574506,0.44938262724189426,0.6701979279723759,0.5180365618841414
50,0.3857641835428863,0.4426265142896076,0.7625971818889596,0.4634483059718243
51,-0.14716774118785206,0.5775348918514942,-0.22296932315452594,0.8281006240241731
52,-0.11281294492264071,0.5634016781697401,-0.17520702638534072,0.864455631630674
53,-0.07941870715408884,0.5500878119612821,-0.12632854933960733,0.9020061994311527
54,-0.04696687631818257,0.5375790804141461,-0.07644692757035977,0.9405899168253183
55,-0.015439562016198893,0.5258599348567686,-0.025690680711821127,0.9800157449069009
56,0.01518086779268315,0.5149134122369846,0.025797232184900813,0.9799328808631013
57,0.04491178957972467,0.504721078818234,0.07786093892165946,0.9394934458143382
58,0.07377032701605625,0.49526299973946414,0.1303336457030879,0.8989183975419148
