key,beta,sigma,t.statistic,p.value
1,0.9694770538425832,0.7158978425598184,1.435830413190392,0.18170878924070055
2,0.9555511524895399,0.6835588095284795,1.482158753479957,0.16923072830197805
3,0.9416828231963489,0.6615035369835007,1.5093471722695375,0.16225849520794589
4,0.9278743544199085,0.649974240423887,1.5135950320439926,0.1611920510110596
5,0.9141279648820688,0.6487623215205666,1.4939568130961074,0.16617391586206476
6,0.900445804713153,0.6571998693986729,1.4527028143602554,0.17707571225630636
7,0.8868299565834642,0.6742509150440423,1.394554456133608,0.1934820284711336
8,0.8732824368223959,0.6986651818921081,1.3252636698242777,0.21469667022672734
9,0.8598051965254945,0.7291372253615118,1.2502805113639635,0.23979916270185309
10,0.8464001226493596,0.7644283844399832,1.1739661650695676,0.2677495742289009
11,0.8330690390946435,0.8034375640426367,1.0993741694524943,0.2975094928358145
12,0.819813707776995,0.8452281777177988,1.0283900740372334,0.3281423295585263
13,0.8066358296862705,0.8890263836391787,0.9620098671486984,0.35887302314474256
14,0.793537045933806,0.934204479862171,0.9006207074567746,0.38910722727564173
15,0.780518938788184,0.9802589135437321,0.8442271460113887,0.41842144528844805
16,0.7675830326992122,1.026788199236758,0.7926129519816923,0.4465376363949982
17,0.7547307953102692,1.0734731813356106,0.7454483183616732,0.47329281468050766
18,0.7419636384593624,1.1200604296757783,0.7023568707083446,0.49860999519264326
19,0.7292829191686826,1.1663487378988375,0.6629553589054006,0.5224734515573207
20,0.7166899406226922,1.212178353658838,0.6268757237919164,0.5449090964902605
21,0.70418595313509,1.2574224758872903,0.5937762274781575,0.5659696714141443
22,0.875776074481843,0.6618161674996416,1.4030474910022728,0.19100790019632308
23,0.863070678324871,0.6412984272229065,1.4269306115038842,0.18419420913487206
24,0.8504110398652746,0.6313437013380577,1.4281693380906586,0.18384654152384017
25,0.8377995160710519,0.631684181370843,1.4062313351159488,0.19008735726128312
26,0.8252383943029166,0.6415829125565994,1.363776818380735,0.2026764920019115
27,0.8127298934500693,0.6599420094302159,1.3057412572262082,0.22101313512859688
28,0.8002761650535691,0.6854689931984957,1.237852035618251,0.24418304992647655
29,0.7755413017113358,0.7528173119560947,1.092275018457606,0.30047060736432807
30,0.7632641430507437,0.7923155102750374,1.0213941592570916,0.3312855269279328
31,0.7510497115798447,0.8344199458726272,0.9543346097866241,0.36255750031368217
32,0.7388998385311903,0.8783811883195205,0.89190626143656,0.39354084048148785
33,0.7148007893767209,0.9695802895862907,0.7816600436996994,0.4526609940221551
34,0.7028549755901564,1.015953577731659,0.7335142020469636,0.4802216522374503
35,0.6909804469097897,1.0624120962312051,0.6895875605492745,0.5062697611563813
36,0.6791787405585149,1.1087159546472045,0.6495019413553409,0.5307747908747263
37,0.6674513379850238,1.154675241299979,0.6128813721482534,0.5537583743545963
38,0.655799665846638,1.2001395862755748,0.579370125182034,0.5752755249196616
39,0.6442250969805301,1.244989969820604,0.5486412463392657,0.5954010678105719
40,0.7867460173103452,0.6231989650013415,1.3385188668047505,0.21049414882430095
41,0.7636922607545542,0.6166447582388049,1.3131066861850342,0.21861218594062348
42,0.7522196753630752,0.6279250408722112,1.2701457333017183,0.23292542101740288
43,0.7293948426191784,0.6740094433867919,1.1473961127109202,0.27806904369181296
44,0.6954916661587458,0.7825632698825222,0.9422998838403357,0.3683896796123344
45,0.6842880944758165,0.8248723644250507,0.8795669407093352,0.39987892435590766
46,0.6731365803800341,0.8688974844944006,0.8213936093230831,0.43070878049750505
47,0.6400130317651473,1.0060420252090696,0.6745115048252784,0.5154047417655186
48,0.6182240971083771,1.09817760827167,0.5968841026577377,0.5639730849781794
49,0.6074226350207661,1.1437594223418523,0.5630836978195068,0.5858958730261492
50,0.5860134515451753,1.2332344237143091,0.5038237239375432,0.6254052058862317
51,0.7021967436587488,0.6003192399922255,1.2402042520152161,0.2433483995843979
52,0.6917568935938436,0.6036051903190947,1.215114483763565,0.2523712220686938
53,0.681341062607448,0.6161764034954879,1.1724009668009423,0.2683489464543245
54,0.6709517275001234,0.636831638043945,1.1170775184910688,0.2902235175546445
55,0.6605912958544669,0.6642216139043107,1.0544755417358689,0.31661956893854115
56,0.6502621071541325,0.6970119301792405,0.9891562575998496,0.3460601548808402
57,0.6399664338907989,0.733989789840489,0.9244508893487376,0.3771632143571888
58,0.6297064826593509,0.774113433296983,0.862482372635492,0.40877090200410193
59,0.619484395240843,0.8165204819622881,0.8044146199387816,0.44000104096987547
60,0.609302249673919,0.8605134874104919,0.750743822517897,0.47023874272253263
61,0.5991620613142622,0.9055361740221255,0.7015444117819349,0.49909522622841895
62,0.5890657838824565,0.9511482316843349,0.6566474466243083,0.5263560869117456
63,0.5790153105001264,0.9970023903481101,0.6157586415703125,0.5519323143077931
64,0.5690124747146508,1.042825082510052,0.578531468225434,0.5758198363458141
65,0.5590590515122158,1.0884007846678663,0.5446098658724338,0.5980687583770227
66,0.5491567583197485,1.1335596207558762,0.513651585323423,0.6187612623092105
67,0.5393072559951958,1.1781676640791183,0.48533971623792516,0.6379964011858124
68,0.5295121498068055,1.2221193905272347,0.4593872761029449,0.6558800254362489
69,0.6219450503092769,0.5925135371405902,1.1129365520781187,0.29191523751610726
70,0.6125548980874749,0.6062751762124493,1.071252621620249,0.3093722125491605
71,0.6031787889507741,0.6279023052243385,1.0185225550921793,0.33258220470241884
72,0.5938192515358498,0.6560324328133038,0.9597223972558296,0.35996826020248374
73,0.584478745518369,0.6893392492861391,0.8989848713815227,0.38993679829099637
74,0.5751596627231765,0.7266316207189321,0.8392489270216353,0.42107987345819065
75,0.5658643282227077,0.7668955840638108,0.7823349772538916,0.45228208486220633
76,0.5565950014232033,0.8092974355631487,0.7292019223905712,0.48274097407398286
77,0.5473538771394463,0.8531663213653133,0.6802227655308246,0.5119325327286082
78,0.5381430866574622,0.8979692021841688,0.6354084572186601,0.5395535057776364
79,0.5289646987857058,0.9432853719618949,0.5945662557736598,0.5654617633243219
80,0.5198207208945599,0.988783764857705,0.5574025196934117,0.5896251848062499
81,0.5107130999442748,1.0342040540888986,0.523585281109485,0.6120821793299178
82,0.5016437235014635,1.0793414725426744,0.49278012738161736,0.6329131971957705
83,0.492614420744263,1.1240348630941905,0.4646693286530515,0.652221171197026
84,0.4836269634560443,1.168157366945167,0.43896088329394617,0.6701186349943076
85,0.4746830670080225,1.2116091977533145,0.4153917296356639,0.6867195782708934
86,0.5458144353323353,0.5981478265823187,0.9675048611135011,0.35625192679588924
87,0.5374215635661334,0.6206219112651707,0.9181309995941296,0.3803051469835712
88,0.529033321479882,0.6493614693202056,0.8637999586534023,0.4080803296020208
89,0.5206522844874947,0.6830564737984169,0.8081795070594722,0.43792918638162637
90,0.5122809593373246,0.720542770573166,0.7538155923401357,0.4684729402772987
91,0.5039217852134011,0.760836972883161,0.7022442506618888,0.4986772388108134
92,0.4955771348247435,0.8031350150647191,0.6542434256034827,0.5278402802642326
93,0.487249315482852,0.8467924799580973,0.6100857940370338,0.5555358600240076
94,0.47894057016739977,0.8912988055577471,0.5697377153679466,0.5815440990374585
95,0.4706530785803184,0.9362518672128143,0.5329971346745457,0.6057881552126574
96,0.46238895818827785,0.9813357151099767,0.4995816947930908,0.6282839047451895
97,0.4541502652535719,1.0263022150936447,0.4691816014558991,0.6491031805507738
98,0.4459389958537172,1.070956397959727,0.44148944929985867,0.6683484474738409
99,0.43775708688936127,1.115144974353943,0.4162157607670516,0.686136147561851
100,0.42960641708125724,1.1587474103212452,0.39309602357762946,0.7025862092184565
101,0.42148880795570165,1.2016690149699805,0.37189286940775723,0.7178157526819653
102,0.47363487133440224,0.6149032651200043,0.8166830424552395,0.43327351902283806
103,0.46618898738279113,0.6441219959761688,0.7673801260591105,0.46072625665807676
104,0.4587388586850827,0.6780797338396864,0.7173009938407167,0.4897366599463663
105,0.45128710260819904,0.7156437371989769,0.6686097637268169,0.5190075606467723
106,0.4438362681854329,0.7558632376167053,0.6225815291432293,0.5476158658972002
107,0.43638883720854765,0.7979642453350699,0.5798382594634004,0.574971815188488
108,0.42894722530767637,0.841328288735955,0.5405738566540493,0.6007457833395854
109,0.42151378301967496,0.8854663346581191,0.5047268325012543,0.6247931934685294
110,0.41409079684480754,0.9299937244241017,0.47209807311628366,0.6470916624537942
111,0.40668049029172026,0.9746085033496408,0.44242515285865697,0.6676939235393942
112,0.3992850249111134,1.0190736840071797,0.4154264104093594,0.6866950192280842
113,0.3919065013178338,1.0632031575616623,0.39082548695351504,0.7042106272077272
114,0.3845469602015288,1.1068506810583558,0.3683638584830174,0.7203633868487324
115,0.3772083833262371,1.1499013351961942,0.3478062847812794,0.7352746808500911
116,0.36989269451847573,1.1922649149122424,0.3289422489221694,0.7490599986246724
117,0.40524258589642786,0.6402222582335367,0.6711212285605962,0.5174725582003056
118,0.3921357015040406,0.7118531538688981,0.5840669577915746,0.5722323559660255
119,0.38556600960390397,0.7518991411605702,0.5436956012488041,0.5986746278335997
120,0.3789889562299258,0.7937159671689712,0.5062652343619356,0.6237513484907944
121,0.3724070612521987,0.8367103571706472,0.47191027079569553,0.6472211019815479
122,0.35265654452676554,0.9685532947143193,0.38605136500687065,0.7076312788774094
123,0.346079181365612,1.0124735452449645,0.3624169137804428,0.7246646734057162
124,0.3395086097434011,1.05604034064243,0.3408685640237093,0.7403334342755612
125,0.3329469702984593,1.099113704758591,0.3211804569219925,0.7547594695699824
126,0.3198587533197264,1.1833639276584782,0.2865870624932518,0.7803449959889761
127,0.3404798489879742,0.6716938915334919,0.5374482860572196,0.6028232207084393
128,0.3347851808222741,0.7090887218738651,0.5005901677695993,0.6275989462512479
129,0.3290700457898325,0.7488693001557808,0.46590673866038396,0.6513654151339813
130,0.3233371315874617,0.7903213989375765,0.4337789842493117,0.6737529716323926
131,0.31758905834400586,0.8328760083358048,0.4042982364133284,0.6945948739364174
132,0.31182837969265575,0.876083857261573,0.37738673198737743,0.7138568897537463
133,0.30605758383193565,0.9195917335046007,0.3528781388034839,0.7315848206313844
134,0.30027909457483953,0.9631223469893854,0.33056761566346854,0.7478684850290128
135,0.2944952723866658,1.0064579935018407,0.3102411068931177,0.7628184253665337
136,0.2887084154114858,1.0494276388383228,0.29169139160293545,0.7765515906790593
137,0.2829207604871829,1.091896845191801,0.2747260696395195,0.789182997913797
138,0.2771344841491299,1.1337599629214352,0.2591708301468691,0.8008212162187921
139,0.27135170362298877,1.1749340876597054,0.24487007599136823,0.8115662143036336
140,0.2791947671488016,0.7072681195107464,0.4185427843324124,0.6844897361864396
141,0.27430820308516124,0.7466988803069927,0.38950224258492766,0.7051580412589459
142,0.2693937813909311,0.7877126635535573,0.36260718586032764,0.724526897358429
143,0.26445421856786777,0.8297636765557531,0.3379191057717411,0.7424880367754952
144,0.2594921639792662,0.8724207916893306,0.31536602776491374,0.7590391551853991
145,0.254510200912451,0.915344804654326,0.2948065580334615,0.7742394962254924
146,0.2495108476295548,0.9582691807551197,0.27606959496726563,0.788180290914419
147,0.24449655840706896,1.0009844619520816,0.2589775282686376,0.8009661708779039
148,0.23946972456389115,1.0433259425789667,0.24335892354416838,0.8127040772538734
149,0.2344326754779349,1.0851640525972623,0.22905480814312576,0.8234970343606901
150,0.22938767959186881,1.1263968966883535,0.21592121250403082,0.83344096183975
151,0.22433694540723328,1.1669444734817203,0.20382961209606734,0.8426233205941454
152,0.22124108423474959,0.7453142381654871,0.31473354078551047,0.7595052126191214
153,0.21712008874294592,0.7858232683639229,0.29294884562644846,0.7756180240692733
154,0.21296429764464236,0.8273132654822177,0.27293138664439487,0.7905230451065202
155,0.20877645227871228,0.8693701004793027,0.2546205670353217,0.8042354935018616
156,0.20455922730380807,0.9116675015268237,0.23790264374091077,0.8168163183864293
157,0.2003152317508117,0.9539487283231468,0.22264123777808514,0.8283490121415902
158,0.19604701006347885,0.9960117333855872,0.20869518827253708,0.8389253419834646
159,0.1917570431278932,1.0376974237994814,0.19592833737732104,0.848637036254914
160,0.18744774929053865,1.0788804889458408,0.18421439257082173,0.8575712631244171
161,0.18312148536527778,1.1194622725812176,0.17343889899813295,0.8658084367329347
162,0.17878054762912748,1.1593652402576797,0.16349958523393923,0.8734214021098189
163,0.16647798853137866,0.7845885289439071,0.2249735871011412,0.8265836608857
164,0.16308179201762885,0.8254664613417257,0.20947042304732091,0.8383365181800617
165,0.15964429509143738,0.8668790668315836,0.19525922225015155,0.8491467785937851
166,0.15616826015538798,0.9085120076157159,0.1822547129573982,0.8590680105874415
167,0.15265638341746912,0.9501174605686927,0.17035478524634934,0.8681691968544695
168,0.14911129593275196,0.9915000338477823,0.15945365503805328,0.8765242942089844
169,0.14553556463400782,1.032505604749039,0.14944912777211608,0.8842062489689897
170,0.1419316933507062,1.073012578069915,0.14024624390487517,0.8912838164896325
171,0.13830212381722937,1.1129250768871128,0.13175878715814707,0.8978200826418777
172,0.1346492366696957,1.1521676449636313,0.12390958083784814,0.9038719814023367
173,0.11476992604340591,0.8241669983238645,0.1476486732615945,0.885590086606849
174,0.11205946010545126,0.8648968861111743,0.13737283455700836,0.8934957246630829
175,0.10930160322266881,0.905832281440812,0.12793677703435552,0.9007660979635703
176,0.10649913527570383,0.9467334914170328,0.11927104050649455,0.9074514554070707
177,0.10365477046126816,0.9874111087912804,0.11130327742525943,0.9136050571273238
178,0.10077115832347029,1.0277154130313753,0.10396329802257102,0.9192791283803937
179,0.09785088477373535,1.0675280448880313,0.09718564720090724,0.9245227306668469
180,0.0948964730996355,1.1067555021264297,0.09091070998892595,0.929380791880562
181,0.09191038496272844,1.1453240647301337,0.08508497324039238,0.9338938120021874
182,0.06598641977437747,0.8633748232385682,0.08103485376974834,0.937032774152723
183,0.06392425462822802,0.9035841707374759,0.07500906050403641,0.9417050198721048
184,0.061809004080434576,0.9437566603163702,0.06943978759433565,0.9460253592753947
185,0.0596434620841498,0.9837082821312003,0.0642855234053344,0.9500253967772863
186,0.05743035744317215,1.0232932232726588,0.05950563426411243,0.9537361997095195
187,0.05517235483243115,1.0623959440958815,0.055061974884668394,0.9571870176407875
188,0.052872055807348724,1.1009249660161002,0.050919618852268346,0.9604046893608935
189,0.050531999802127366,1.138808008488652,0.04704707638694316,0.9634134529697685
190,0.02000189481553351,0.9017254989993566,0.0235187077595032,0.9817049200262912
191,0.018552178826713613,0.9411485935126119,0.020900341952058653,0.983741386696463
192,0.01704406153196612,0.9803564989175229,0.01843341194108722,0.9856601846451639
193,0.015480347725076444,1.0192068860280916,0.016104047019271532,0.9874720716288683
194,0.013863777607146292,1.057586678842103,0.013898959153310447,0.9891873592339591
195,0.012197027796207585,1.0954061225172047,0.011805802590430497,0.9908156316381633
196,0.010482712325885378,1.1325941223207945,0.009813321598635011,0.9923656294407559
197,-0.023304490931503708,0.9388727453287397,-0.026317798403882108,0.9795280451989848
198,-0.024176089678145166,0.9773223525941233,-0.026227983005166752,0.9795978927043769
199,-0.025111043952519015,1.0154257447102741,-0.02622003490107503,0.9796040737828394
200,-0.026106541185239862,1.0530720100234279,-0.02628499715570881,0.9795535540037656
201,-0.027159832822228745,1.0901728654832843,-0.02641486476395997,0.979452558980842
202,-0.028268233326088674,1.1266581889327827,-0.026602543196094085,0.9793066064961254
203,-0.06404901056922058,0.974574098006298,-0.06968097645208164,0.9458382189675449
204,-0.06437536072438861,1.0119206414504813,-0.06745123225251082,0.9475684249638461
205,-0.06476967518562232,1.0488250569197013,-0.06547648126357543,0.9491010039369403
206,-0.06522913651234925,1.0852003254840976,-0.06373065492386283,0.9504560989899771
