key,beta,sigma,t.statistic,p.value
1,-0.15394480291172388,1.3177358923457014,-1.6569816474997943,0.12862456935929634
2,-0.15882330476382706,1.2892957605746052,-1.747200380205374,0.11128138906532248
3,-0.1635859674428486,1.2622976599320368,-1.8380838165083235,0.0959891544148217
4,-0.16823414770097195,1.23675884898345,-1.9293462157252572,0.08260593789289139
5,-0.17276919302497906,1.2126951648056687,-2.020671427003539,0.0709755199106552
6,-0.17719244165662307,1.1901206108504125,-2.1117147713301905,0.06093391856129515
7,-0.18150522261329816,1.1690469267202848,-2.202106014269246,0.05231533354273321
8,-0.18570885570899076,1.1494831496794256,-2.2914534880231905,0.044957230666036074
9,-0.18980465157552623,1.1314351797567823,-2.379349364768977,0.03870440657431118
10,-0.19379391168408425,1.1149053620134786,-2.4653760145791512,0.033411982516040495
11,-0.19767792836701745,1.0998921007377358,-2.549113304821897,0.028947368804038587
12,-0.2014579848399163,1.0863895208074386,-2.63014661994613,0.025191310378815945
13,-0.20513535522397136,1.074387191063601,-2.7080753087396463,0.022038166220077593
14,-0.20871130456859358,1.0638699231738598,-2.782521208894404,0.019395593006576006
15,-0.21218708887430865,1.0548176571220533,-2.8531368639257226,0.01718380104756445
16,-0.2155639551159091,1.0472054412304084,-2.919613041237895,0.015334534042963699
17,-0.21884314126586824,1.0410035106947224,-2.9816851854822817,0.013789899625031521
18,-0.22202587631802206,1.0361774642695307,-3.0391384975925244,0.01250114996729701
19,-0.22511338031148304,1.0326885343134347,-3.091811412336519,0.011427484780145547
20,-0.2281068643548332,1.0304939412501284,-3.1395973478052963,0.010534925132392958
21,-0.2310075306505461,1.0295473199425316,-3.182444708636453,0.009795286929135671
22,-0.16881441176442985,1.3306033359877514,-1.7994589902926454,0.10223576505222198
23,-0.17341239498805627,1.3042617745434841,-1.8858033888785077,0.08875872267432028
24,-0.17789793718098582,1.2793316222135998,-1.9722811278316559,0.07693129456740999
25,-0.18227236733615157,1.2558246963016453,-2.058604209387155,0.0666143154649742
26,-0.1865370053107482,1.2337510095784248,-2.1444628194480444,0.05766500871274849
27,-0.190693161846717,1.213118417563777,-2.229528176057293,0.04994129026447125
28,-0.1947421385914922,1.193932265027184,-2.313456233529941,0.04330536294853238
29,-0.20252371395118327,1.159906053976212,-2.4764759202385624,0.03278319867575474
30,-0.2062588705791845,1.1450611347663548,-2.554847621976633,0.028664196279151843
31,-0.20989196348562222,1.1316523841459671,-2.6306544754876575,0.025169369524238094
32,-0.21342424916652375,1.119667969875262,-2.703557117727399,0.022209699775349256
33,-0.2201913800377766,1.0999043812932678,-2.839398987036155,0.017593218517404474
34,-0.22342869349039243,1.0920809605705393,-2.901784469410695,0.015809797692833527
35,-0.2265701362881174,1.0855934638002465,-2.9601688739966674,0.014306596921500492
36,-0.22961692033553135,1.08040971962346,-3.0143692228810717,0.013041027260242477
37,-0.23257024868898293,1.0764938709958773,-3.06424606752667,0.011977101744800711
38,-0.23543131558054212,1.0738066656797147,-3.1097048829395595,0.01108455201311076
39,-0.23820130644217669,1.072305802429207,-3.1506961678357723,0.01033801631526865
40,-0.18298291830834337,1.34767117723267,-1.9257843416031002,0.08309389627614161
41,-0.19152562871089834,1.300337262259665,-2.0890648918494787,0.06329758070862379
42,-0.1956346071058244,1.2787349558757928,-2.1699323118098413,0.05523946621855946
43,-0.20353427379783035,1.239681880208886,-2.328672101948341,0.04219773124143633
44,-0.21460716990818923,1.1914737994570028,-2.5547050850494237,0.028671201655484202
45,-0.21809607736170902,1.1781478433838357,-2.625603263814912,0.025388446457512703
46,-0.22148602842020962,1.1661748638495375,-2.6937897810447544,0.022585097708318402
47,-0.23107440145253133,1.1381921338323344,-2.87950143043767,0.016424818196015933
48,-0.23699418736315084,1.1259078194228243,-2.985491924385687,0.013700475647040022
49,-0.23981592661570036,1.1215866075088174,-3.0326776370876067,0.012639740958568901
50,-0.24518898559889,1.1164055853645227,-3.1150139646478534,0.010984837338391729
51,-0.19647104115236358,1.36840205920902,-2.036413039401569,0.06913382860574135
52,-0.20053313974612028,1.3459138685169838,-2.1132453746592095,0.06077726593937138
53,-0.2044893666667408,1.3247512559015784,-2.1893612725798843,0.05345537968344327
54,-0.2083409967996378,1.3049158684278868,-2.264504911518643,0.04706393214120985
55,-0.2120892961497981,1.2864072440425396,-2.3384135316799135,0.04150315601259502
56,-0.2157355218624352,1.2692225998026283,-2.410820660780707,0.036679123299119154
57,-0.21928092224388696,1.2533566387176869,-2.481459691834689,0.032504688345638244
58,-0.222726736782806,1.2388013812659124,-2.5500677266725447,0.028900045847668476
59,-0.2260741961716045,1.225546027394288,-2.616389577744963,0.0257929578735292
60,-0.22932452232816283,1.213576854267488,-2.68018180389984,0.023118710458433056
61,-0.23247892841780407,1.2028771541941616,-2.741216644962116,0.020819861151687435
62,-0.2355386188755241,1.1934272160550805,-2.7992857164884373,0.01884583538190121
63,-0.23850478942847433,1.1852043522346312,-2.8542033308573633,0.017152423065692646
64,-0.24137862711869737,1.178182971580895,-2.905809324010465,0.015701218829890617
65,-0.24416131032611313,1.1723346973754318,-2.9539712880041513,0.014459040628818753
66,-0.24685400879175146,1.1676285277710818,-2.9985861366486626,0.01339735322531932
67,-0.2494578836412183,1.164031034747792,-3.0395809628625714,0.012491715501382394
68,-0.2519740874084115,1.1615065964239757,-3.076913179545192,0.011721264165462597
69,-0.2092990077775619,1.3922806679376605,-2.1321679859874836,0.058872106256374845
70,-0.21310534889033433,1.3715253544734356,-2.2037968180602383,0.05216585851773503
71,-0.2168089923879579,1.3520436613296498,-2.274404030542787,0.04627917210846133
72,-0.22041118679410418,1.333832914959754,-2.343760573850087,0.0411266589188507
73,-0.22391317187767942,1.3168883646779934,-2.411635805731341,0.03662807096651555
74,-0.22731617867353426,1.301203035612528,-2.477800410475085,0.03270895281842234
75,-0.23062142950344794,1.286767603296842,-2.5420294826687853,0.02930101316509781
76,-0.23383013799735353,1.2735702940591422,-2.604105693120871,0.02634225644097088
77,-0.23694350911485765,1.261596814888234,-2.663822444556003,0.023776918778071976
78,-0.2399627391669858,1.250830315780221,-2.7209869189789004,0.021555252424677818
79,-0.24288901583819777,1.241251386724479,-2.7754229179411483,0.019633199926404665
80,-0.24572351820866514,1.2328380905059215,-2.8269734017263204,0.01797199474326261
81,-0.24846741677676512,1.225566031430398,-2.875502643641377,0.016537719369819626
82,-0.2511218734818555,1.2194084589766545,-2.9208979306465994,0.015300846104097543
83,-0.2536880417272721,1.214336404302633,-2.963070760508581,0.014235779875629184
84,-0.2561670664035704,1.2103188465430939,-3.001957507227426,0.01332041733073619
85,-0.25856008391200136,1.2073229049838954,-3.037519549148106,0.012535731875630951
86,-0.22148656456064048,1.4188233738543437,-2.2141145919533756,0.05126260134646432
87,-0.22504501690727546,1.3996657131770893,-2.2804792163443643,0.04580385805241183
88,-0.22850387380614898,1.3817259663643369,-2.3455931759120965,0.040998389820215975
89,-0.2318643578716934,1.3649977848895274,-2.409256776517339,0.03677726452787855
90,-0.23512768308790555,1.3494728568511265,-2.4712725911615876,0.03307648941453267
